GeneID	Length	forth.sorted.bam
ENSG00000115504	372637	3515
ENSG00000252436	105	0
ENSG00000286524	1943	0
ENSG00000226605	32375	0
ENSG00000237162	367	0
ENSG00000231609	91315	0
ENSG00000115507	7780	62
ENSG00000270437	4315	2
ENSG00000286480	90159	78
ENSG00000232403	312	0
ENSG00000242412	1692	0
ENSG00000143951	708285	3361
ENSG00000283636	248	0
ENSG00000233716	1125	0
ENSG00000279485	1377	0
ENSG00000014641	18589	0
ENSG00000228305	654	0
ENSG00000229920	1584	0
ENSG00000234488	406	0
ENSG00000228872	778	0
ENSG00000229221	934	0
ENSG00000169764	50623	3642
ENSG00000251775	143	0
ENSG00000143952	127283	3404
ENSG00000228079	1894	5
ENSG00000197329	51769	2965
ENSG00000225889	109621	204
ENSG00000230923	20408	0
ENSG00000270354	219	0
ENSG00000238012	2321	0
ENSG00000238201	3581	0
ENSG00000264297	102	0
ENSG00000283222	81	0
ENSG00000236148	549	5
ENSG00000223935	58748	436
ENSG00000237217	429	0
ENSG00000119862	7413	516
ENSG00000223863	14552	9
ENSG00000260101	1907	17
ENSG00000119844	68701	3646
ENSG00000283204	53	0
ENSG00000252414	106	0
ENSG00000233694	9582	11
ENSG00000179833	119385	1308
ENSG00000226756	2087	0
ENSG00000227791	458	0
ENSG00000275588	298	1
ENSG00000199964	102	1
ENSG00000287123	11280	5
ENSG00000234572	17497	9
ENSG00000237638	154329	265
ENSG00000244534	276	0
ENSG00000227394	582	0
ENSG00000115902	35389	0
ENSG00000252892	115	0
ENSG00000232613	22291	0
ENSG00000011523	30639	720
ENSG00000138069	59636	3511
ENSG00000272025	199	0
ENSG00000273763	24104	339
ENSG00000172974	881	0
ENSG00000138071	43501	5466
ENSG00000198369	121787	6685
ENSG00000232693	6986	0
ENSG00000204929	763663	345
ENSG00000234255	16734	0
ENSG00000237979	1146	0
ENSG00000223739	306	0
ENSG00000243029	296	0
ENSG00000251900	103	0
ENSG00000235725	50612	0
ENSG00000281920	5153	0
ENSG00000214533	1043	0
ENSG00000280257	3495	0
ENSG00000227293	837	0
ENSG00000225815	1636	0
ENSG00000264525	80	0
ENSG00000232164	9145	9
ENSG00000226819	6736	17
ENSG00000143995	140418	592
ENSG00000230749	5134	0
ENSG00000232046	157194	87
ENSG00000237179	7063	0
ENSG00000224071	1887	0
ENSG00000230355	136	5
ENSG00000230525	67027	14
ENSG00000232688	973	0
ENSG00000223859	1421	0
ENSG00000235885	224994	5
ENSG00000236780	274624	181
ENSG00000236605	678	0
ENSG00000143971	14768	749
ENSG00000224173	58479	0
ENSG00000235495	118474	20
ENSG00000286002	3300	0
ENSG00000237013	29509	7
ENSG00000235968	1073	0
ENSG00000197223	69819	458
ENSG00000284932	175	1
ENSG00000243667	34614	229
ENSG00000236259	483	0
ENSG00000273398	129993	119
ENSG00000115946	18351	0
ENSG00000221823	77381	0
ENSG00000273275	700	0
ENSG00000273064	979	0
ENSG00000119865	35881	595
ENSG00000203395	4371	1
ENSG00000115956	32172	260
ENSG00000229462	3465	2
ENSG00000204923	7873	131
ENSG00000169621	188291	1010
ENSG00000214525	1212	0
ENSG00000169618	14673	24
ENSG00000163219	147233	844
ENSG00000228329	14381	4
ENSG00000237576	5713	0
ENSG00000163217	10489	0
ENSG00000283586	5587	0
ENSG00000183607	7662	1
ENSG00000169605	6408	0
ENSG00000169604	236150	7072
ENSG00000286347	3596	0
ENSG00000266649	74	0
ENSG00000251850	107	0
ENSG00000199460	107	0
ENSG00000271597	547	1
ENSG00000198380	67471	3580
ENSG00000252250	93	0
ENSG00000169599	41516	611
ENSG00000115977	216353	4966
ENSG00000244236	296	0
ENSG00000207016	132	0
ENSG00000232228	318	0
ENSG00000229948	1599	0
ENSG00000196975	182688	3641
ENSG00000231024	13656	0
ENSG00000087338	51725	1069
ENSG00000275381	425	0
ENSG00000270723	255	0
ENSG00000124380	11620	141
ENSG00000059728	45258	932
ENSG00000244617	2177	178
ENSG00000179818	140958	2385
ENSG00000263669	259	0
ENSG00000169564	1727	0
ENSG00000233060	6380	0
ENSG00000225392	312	0
ENSG00000231327	1282	20
ENSG00000115998	98736	656
ENSG00000116001	39217	2
ENSG00000221238	88	0
ENSG00000231414	156	190
ENSG00000116005	23800	7029
ENSG00000143977	12379	422
ENSG00000035141	6116	954
ENSG00000233849	622	0
ENSG00000235289	2906	1
ENSG00000229229	19745	10
ENSG00000163235	106910	593
ENSG00000224606	1111	0
ENSG00000075340	160608	301
ENSG00000286979	19105	0
ENSG00000235035	4683	0
ENSG00000183733	13334	16
ENSG00000228034	270	92
ENSG00000152672	11957	279
ENSG00000231386	677	0
ENSG00000116031	5606	33
ENSG00000237751	2089	8
ENSG00000277764	197	6
ENSG00000116035	64798	422
ENSG00000116039	29532	0
ENSG00000258881	56019	76
ENSG00000239322	6794	0
ENSG00000226186	336	0
ENSG00000241159	284	0
ENSG00000144031	7120	0
ENSG00000144043	8932	0
ENSG00000228384	8245	2
ENSG00000236469	62213	46
ENSG00000205847	5767	0
ENSG00000234485	1019	0
ENSG00000234896	477	0
ENSG00000124357	15465	3617
ENSG00000272735	607	0
ENSG00000124370	20556	461
ENSG00000288065	4530	0
ENSG00000124383	19470	1329
ENSG00000233870	187	69
ENSG00000124374	44366	437
ENSG00000075292	158509	6077
ENSG00000281195	2383	0
ENSG00000200779	104	0
ENSG00000135636	233047	2894
ENSG00000233971	253	16
ENSG00000003137	18801	274
ENSG00000144036	650058	4960
ENSG00000228568	326	0
ENSG00000222536	198	0
ENSG00000212378	69	0
ENSG00000116096	4777	1471
ENSG00000135638	19812	157
ENSG00000278060	1382	0
ENSG00000144040	133584	4185
ENSG00000135631	83340	5660
ENSG00000272702	2890	0
ENSG00000214513	9940	9
ENSG00000135632	13000	2297
ENSG00000135617	5230	782
ENSG00000135624	19602	7602
ENSG00000163013	29750	1945
ENSG00000135625	2773	5
ENSG00000252988	105	0
ENSG00000287435	1950	0
ENSG00000285068	33068	24
ENSG00000214484	874	0
ENSG00000116127	239409	2148
ENSG00000230002	2719	0
ENSG00000284902	1506	0
ENSG00000144035	1700	7
ENSG00000163016	56427	182
ENSG00000204872	765	4
ENSG00000144034	8297	271
ENSG00000273245	531	11
ENSG00000280037	513	8
ENSG00000144048	17974	600
ENSG00000187833	32959	26
ENSG00000287250	1440	2
ENSG00000124356	44744	1493
ENSG00000286244	22544	0
ENSG00000271536	1297	0
ENSG00000163017	27552	12672
ENSG00000114956	32136	626
ENSG00000237883	34120	116
ENSG00000201876	84	0
ENSG00000235499	1212	62
ENSG00000187605	121773	3418
ENSG00000279181	212	0
ENSG00000257800	2539	196
ENSG00000217702	11676	283
ENSG00000163170	12513	117
ENSG00000225439	3946	223
ENSG00000114978	26371	3356
ENSG00000279201	858	1
ENSG00000279070	1863	1
ENSG00000065911	18956	911
ENSG00000264324	151774	265
ENSG00000188687	127173	0
ENSG00000229798	1281	0
ENSG00000252214	103	0
ENSG00000234632	941	0
ENSG00000225658	286	0
ENSG00000204843	30934	14672
ENSG00000237737	8409	0
ENSG00000159239	27827	35
ENSG00000234521	5807	0
ENSG00000284308	7416	0
ENSG00000286623	1360	0
ENSG00000233155	321	0
ENSG00000005448	4078	584
ENSG00000114993	16588	4058
ENSG00000115274	2858	0
ENSG00000274049	5797	253
ENSG00000239779	2492	0
ENSG00000115275	4354	6796
ENSG00000286883	7623	38
ENSG00000204822	706	0
ENSG00000135637	11423	977
ENSG00000115282	11487	1467
ENSG00000179528	5800	142
ENSG00000272183	649	0
ENSG00000257702	2084	281
ENSG00000115289	2653	388
ENSG00000115297	3686	11
ENSG00000144045	8151	10
ENSG00000115307	3116	4641
ENSG00000115317	3972	1070
ENSG00000115318	23433	509
ENSG00000115325	8529	843
ENSG00000159374	90456	137
ENSG00000233872	2124	0
ENSG00000108442	615	0
ENSG00000135622	29626	1056
ENSG00000287687	54908	84
ENSG00000224646	150	0
ENSG00000286739	5455	0
ENSG00000272711	1333	135
ENSG00000159399	59233	2570
ENSG00000204792	20271	6
ENSG00000236209	5292	0
ENSG00000230836	2413	0
ENSG00000115350	11486	406
ENSG00000115353	153058	1274
ENSG00000263909	103	0
ENSG00000270571	35584	0
ENSG00000236167	585	0
ENSG00000115363	100421	337
ENSG00000237293	8127	0
ENSG00000238410	135	0
ENSG00000231172	18639	0
ENSG00000230477	489	1
ENSG00000221638	219	0
ENSG00000115364	44069	113
ENSG00000226247	340	0
ENSG00000005436	58986	388
ENSG00000270696	1747	0
ENSG00000271452	466	0
ENSG00000270462	414	0
ENSG00000286045	17342	189
ENSG00000270996	899	0
ENSG00000287474	408730	144
ENSG00000233107	1309	0
ENSG00000287172	214471	43
ENSG00000287749	55073	0
ENSG00000228209	864	0
ENSG00000271356	907	0
ENSG00000200488	332	3
ENSG00000251947	266	0
ENSG00000287026	39982	19
ENSG00000287130	14022	3
ENSG00000286202	1483	0
ENSG00000176204	845601	397
ENSG00000200028	137	0
ENSG00000287025	3354	0
ENSG00000234653	23827	0
ENSG00000286932	116517	0
ENSG00000227088	638445	232
ENSG00000230968	1578	0
ENSG00000237077	4706	0
ENSG00000233605	2142	0
ENSG00000229494	39078	0
ENSG00000214429	302	0
ENSG00000270470	1072	1
ENSG00000234877	1496	2
ENSG00000286260	50434	7
ENSG00000202423	106	0
ENSG00000200048	107	0
ENSG00000143954	2820	0
ENSG00000172023	2997	0
ENSG00000115386	3048	2
ENSG00000204787	2925	0
ENSG00000172016	2751	0
ENSG00000224879	27150	7
ENSG00000066032	1463631	401
ENSG00000286227	22974	0
ENSG00000229385	21197	0
ENSG00000277171	978	0
ENSG00000230237	1830	0
ENSG00000252031	102	0
ENSG00000266436	66	0
ENSG00000276917	89	0
ENSG00000224731	2540	0
ENSG00000223427	708	0
ENSG00000162951	16402	0
ENSG00000237031	46097	0
ENSG00000230975	170803	58
ENSG00000234429	6848	16
ENSG00000231722	580	0
ENSG00000235519	6111	1
ENSG00000200890	114	0
ENSG00000233444	252	0
ENSG00000242118	296	0
ENSG00000231781	22429	3
ENSG00000229560	1501	1
ENSG00000252897	95	0
ENSG00000201311	102	0
ENSG00000237498	61887	16
ENSG00000226860	326	0
ENSG00000226700	533	0
ENSG00000225045	1720	1
ENSG00000224695	524	0
ENSG00000227789	1134	0
ENSG00000286211	35275	7
ENSG00000168129	559	0
ENSG00000223977	216	1
ENSG00000232548	689	0
ENSG00000224627	288	1
ENSG00000199295	108	0
ENSG00000228225	1219	0
ENSG00000228902	836	0
ENSG00000182814	1520	4
ENSG00000228272	35667	11
ENSG00000163541	36518	2585
ENSG00000115423	303135	583
ENSG00000259056	463	0
ENSG00000235847	965	0
ENSG00000186854	85359	241
ENSG00000276362	438	0
ENSG00000213400	325	0
ENSG00000034510	1016	0
ENSG00000213399	793	2107
ENSG00000287625	40667	320
ENSG00000176407	88380	3142
ENSG00000260840	6135	3
ENSG00000235463	223	0
ENSG00000225787	306	10
ENSG00000152284	176996	7189
ENSG00000231134	845	0
ENSG00000200701	107	0
ENSG00000230299	124	0
ENSG00000246575	1489	576
ENSG00000152291	10277	12401
ENSG00000239143	102	0
ENSG00000270532	558	52
ENSG00000042445	12577	12003
ENSG00000115459	37359	3476
ENSG00000271014	128	0
ENSG00000202382	102	0
ENSG00000278590	299	0
ENSG00000273196	73	0
ENSG00000042493	23680	4474
ENSG00000286011	8221	1
ENSG00000152292	18099	24
ENSG00000207207	113	0
ENSG00000244399	297	1
ENSG00000199936	109	1
ENSG00000229648	851	1
ENSG00000286532	1205	85
ENSG00000168906	6114	7421
ENSG00000115486	16828	2726
ENSG00000118640	20470	2102
ENSG00000276281	299	0
ENSG00000168899	8976	679
ENSG00000168894	1984	575
ENSG00000168890	4650	1791
ENSG00000168883	46428	2219
ENSG00000168887	6813	0
ENSG00000168878	11428	20
ENSG00000115523	13678	94
ENSG00000203363	995	0
ENSG00000199687	144	1
ENSG00000168874	40040	598
ENSG00000278783	78	0
ENSG00000229498	10262	17
ENSG00000252321	178	0
ENSG00000115525	68080	717
ENSG00000232504	1986	0
ENSG00000272564	449	0
ENSG00000287628	3014	18
ENSG00000068654	85940	4733
ENSG00000132300	35935	2057
ENSG00000208772	137	0
ENSG00000132305	51839	3335
ENSG00000200241	111	0
ENSG00000265420	83	0
ENSG00000273080	460	17
ENSG00000132313	14436	683
ENSG00000068615	124091	428
ENSG00000202537	134	0
ENSG00000251974	130	0
ENSG00000115548	52070	1965
ENSG00000115561	60050	5078
ENSG00000249884	215455	1242
ENSG00000200563	105	0
ENSG00000228363	56697	0
ENSG00000239305	20469	0
ENSG00000153561	57751	3504
ENSG00000153563	23787	148
ENSG00000172116	46586	85
ENSG00000233673	51154	127
ENSG00000213605	657	0
ENSG00000187627	106024	2512
ENSG00000231351	505	0
ENSG00000226114	361	0
ENSG00000183281	19294	203
ENSG00000285793	45755	124
ENSG00000231259	21178	0
ENSG00000266931	20403	0
ENSG00000287931	42615	35
ENSG00000230395	2447	68
ENSG00000204745	71432	1516
ENSG00000264793	74	0
ENSG00000233671	1376	0
ENSG00000281477	4656	2
ENSG00000271097	594	0
ENSG00000287763	37269	136
ENSG00000233999	525	0
ENSG00000224881	888	9
ENSG00000280721	19522	10
ENSG00000222041	181960	0
ENSG00000284879	311884	2056
ENSG00000273445	540	0
ENSG00000214354	937	0
ENSG00000265507	80	0
ENSG00000225933	354	0
ENSG00000234231	37122	0
ENSG00000125551	11390	0
ENSG00000185304	69993	4333
ENSG00000229604	202	0
ENSG00000225428	363	1
ENSG00000233205	427	828
ENSG00000275597	12145	23
ENSG00000288437	736	0
ENSG00000222724	194	0
ENSG00000287670	4672	11
ENSG00000172086	37048	1309
ENSG00000115593	45560	1057
ENSG00000265003	81	0
ENSG00000163586	5081	5
ENSG00000144115	16363	2803
ENSG00000232508	914	2
ENSG00000283262	70	0
ENSG00000212133	104	0
ENSG00000252395	107	0
ENSG00000224291	538	0
ENSG00000214336	5907	7
ENSG00000172073	4937	3
ENSG00000225420	36891	8
ENSG00000172071	70724	875
ENSG00000234028	4283	40
ENSG00000287686	1288	29
ENSG00000153574	59257	786
ENSG00000230006	40806	142
ENSG00000240040	50378	19
ENSG00000283270	14022	0
ENSG00000265510	85	0
ENSG00000211592	523	0
ENSG00000211593	38	0
ENSG00000211594	37	0
ENSG00000211595	38	0
ENSG00000211596	39	0
ENSG00000211597	38	0
ENSG00000211598	757	50
ENSG00000211599	553	1
ENSG00000197794	298	0
ENSG00000225136	426	0
ENSG00000253435	715	2
ENSG00000243466	657	56
ENSG00000239855	506	29
ENSG00000243063	614	3
ENSG00000240671	523	16
ENSG00000241755	534	34
ENSG00000253278	695	1
ENSG00000241351	561	38
ENSG00000243290	522	28
ENSG00000253497	472	14
ENSG00000253265	775	0
ENSG00000244437	611	39
ENSG00000240864	503	18
ENSG00000240382	503	25
ENSG00000254157	760	0
ENSG00000253732	283	0
ENSG00000239951	587	90
ENSG00000211611	616	3
ENSG00000253578	438	0
ENSG00000253625	532	0
ENSG00000241294	833	7
ENSG00000253202	253	0
ENSG00000254098	734	0
ENSG00000277852	398	0
ENSG00000244575	506	8
ENSG00000244116	764	35
ENSG00000253998	739	0
ENSG00000243238	816	15
ENSG00000253158	526	0
ENSG00000253870	445	4
ENSG00000242076	2013	34
ENSG00000253860	490	0
ENSG00000253461	285	0
ENSG00000253487	223	0
ENSG00000239862	522	2
ENSG00000253592	247	0
ENSG00000242371	522	44
ENSG00000273962	320	3
ENSG00000283427	13922	244
ENSG00000283196	42811	5088
ENSG00000276861	110	4
ENSG00000283132	18423	74
ENSG00000283214	377	31
ENSG00000283659	17172	8
ENSG00000251039	707	3
ENSG00000251546	500	56
ENSG00000254009	240	0
ENSG00000250036	477	11
ENSG00000253127	226	0
ENSG00000232747	271	0
ENSG00000253501	490	0
ENSG00000239975	2071	25
ENSG00000253191	446	1
ENSG00000253999	502	0
ENSG00000239571	821	13
ENSG00000243264	768	0
ENSG00000242534	776	33
ENSG00000224607	469	18
ENSG00000211623	781	0
ENSG00000254097	235	0
ENSG00000241566	833	3
ENSG00000254345	526	0
ENSG00000253365	444	0
ENSG00000225523	619	1
ENSG00000211625	632	66
ENSG00000253765	262	0
ENSG00000254220	792	2
ENSG00000211626	577	1
ENSG00000242766	657	17
ENSG00000241244	503	21
ENSG00000224041	565	24
ENSG00000254292	779	0
ENSG00000276566	502	20
ENSG00000278857	496	18
ENSG00000211632	613	23
ENSG00000253906	699	1
ENSG00000211633	489	14
ENSG00000242580	657	3
ENSG00000239819	658	20
ENSG00000228325	559	11
ENSG00000275490	104	1
ENSG00000270999	471	0
ENSG00000265897	224	1
ENSG00000281904	1963	13
ENSG00000230964	96	3
ENSG00000261600	528	9
ENSG00000278131	31928	546
ENSG00000143429	42813	4830
ENSG00000222835	110	4
ENSG00000184303	1438	5
ENSG00000230572	28644	110
ENSG00000271627	583	0
ENSG00000223703	30714	288
ENSG00000232531	1047	0
ENSG00000286698	8240	1
ENSG00000236969	5226	223
ENSG00000235235	478	7
ENSG00000214330	3202	47
ENSG00000237085	98	1
ENSG00000227497	2227	3
ENSG00000214329	48639	58
ENSG00000226481	1373	1
ENSG00000234898	6175	7
ENSG00000235147	442	1
ENSG00000223816	479	0
ENSG00000286156	12574	275
ENSG00000261522	11208	124
ENSG00000259916	16052	381
ENSG00000237383	262	0
ENSG00000227265	1190	3
ENSG00000213355	913	4
ENSG00000234837	712	0
ENSG00000223564	1021	8
ENSG00000232502	343	1
ENSG00000235571	574	6
ENSG00000229089	66180	157
ENSG00000212140	107	0
ENSG00000278631	1306	1
ENSG00000259848	79856	46
ENSG00000163060	5394	0
ENSG00000237055	1096	0
ENSG00000232128	613	0
ENSG00000233158	400	0
ENSG00000231331	433	0
ENSG00000232594	457	0
ENSG00000233105	364	0
ENSG00000224585	214	0
ENSG00000233447	295	0
ENSG00000235186	2483	0
ENSG00000277591	299	0
ENSG00000233850	1517	1
ENSG00000172005	28316	29
ENSG00000231062	1782	0
ENSG00000287362	9827	9
ENSG00000144029	64066	1541
ENSG00000144026	20414	687
ENSG00000275111	18886	231
ENSG00000275768	909	0
ENSG00000233757	52240	279
ENSG00000155066	16860	27725
ENSG00000115041	88751	1758
ENSG00000235129	379	0
ENSG00000115042	13909	2171
ENSG00000248821	841	0
ENSG00000233275	355	0
ENSG00000227120	424	7
ENSG00000204705	1191	2
ENSG00000277747	193	0
ENSG00000234903	916	0
ENSG00000144010	7765	9
ENSG00000238162	265	0
ENSG00000223917	2148	5
ENSG00000237308	510	0
ENSG00000224719	2269	1
ENSG00000226185	5281	1
ENSG00000272913	1594	19
ENSG00000229689	7061	560
ENSG00000236431	379	37
ENSG00000273305	501	34
ENSG00000233037	501	0
ENSG00000168992	1015	25
ENSG00000232717	5869	2
ENSG00000274028	1105	1
ENSG00000230083	238	0
ENSG00000144015	7778	9
ENSG00000236026	229	0
ENSG00000271003	9520	3
ENSG00000270193	742	0
ENSG00000204699	1024	2
ENSG00000275497	2257	0
ENSG00000235959	424	8
ENSG00000236750	347	0
ENSG00000235584	8140	356
ENSG00000237510	10513	763
ENSG00000232931	27952	17983
ENSG00000174501	154913	11896
ENSG00000275961	288	1
ENSG00000231584	12830	2462
ENSG00000186281	17506	1719
ENSG00000274286	3696	221
ENSG00000188886	14587	80
ENSG00000158050	2272	411
ENSG00000228873	1411	6
ENSG00000084090	23967	4631
ENSG00000204685	34951	801
ENSG00000135956	17484	8503
ENSG00000144021	8015	4227
ENSG00000144028	46934	21487
ENSG00000230747	14469	13
ENSG00000198885	5187	575
ENSG00000121152	41326	278
ENSG00000163121	10464	277
ENSG00000235480	4367	1
ENSG00000196843	15892	28184
ENSG00000114982	49618	7790
ENSG00000249715	62151	496
ENSG00000114988	34136	2192
ENSG00000158158	50973	3573
ENSG00000264157	76	0
ENSG00000273265	1419	20
ENSG00000168763	19138	1109
ENSG00000163126	33409	90
ENSG00000213337	21406	8
ENSG00000168758	11040	8748
ENSG00000168754	110699	270
ENSG00000286654	4724	0
ENSG00000274206	281	0
ENSG00000252845	108	0
ENSG00000275094	1158	0
ENSG00000273634	737	0
ENSG00000248134	262	1
ENSG00000144188	5656	3
ENSG00000230343	265	0
ENSG00000236847	2089	3
ENSG00000270748	304	0
ENSG00000271402	300	0
ENSG00000204670	288	0
ENSG00000188383	2152	275
ENSG00000144199	11300	2024
ENSG00000279791	2499	12
ENSG00000275655	288	4
ENSG00000135976	151369	6432
ENSG00000277701	10494	1591
ENSG00000237837	2423	0
ENSG00000271351	287	0
ENSG00000276050	311	0
ENSG00000271015	304	0
ENSG00000270252	281	0
ENSG00000271569	277	0
ENSG00000270450	304	1
ENSG00000278537	300	0
ENSG00000270187	287	0
ENSG00000230606	17363	173
ENSG00000278766	13773	1094
ENSG00000196912	97303	3720
ENSG00000235833	1028	0
ENSG00000286036	19780	19
ENSG00000228970	1024	0
ENSG00000135940	2322	921
ENSG00000115073	8106	7659
ENSG00000228486	38848	904
ENSG00000201806	141	0
ENSG00000115085	26303	404
ENSG00000075568	239616	4969
ENSG00000235734	298	0
ENSG00000238719	64	0
ENSG00000168658	226184	188
ENSG00000231635	1574	0
ENSG00000222000	24617	7
ENSG00000144191	52414	9
ENSG00000227987	4146	0
ENSG00000040933	149539	2090
ENSG00000183513	9202	793
ENSG00000115446	9937	860
ENSG00000071073	112027	1945
ENSG00000236564	1382	0
ENSG00000226791	14264	46
ENSG00000201070	139	1
ENSG00000196872	142414	2573
ENSG00000238830	62	0
ENSG00000135951	157704	692
ENSG00000231822	735	0
ENSG00000241962	181257	1150
ENSG00000273045	10003	0
ENSG00000144182	8203	0
ENSG00000273155	40301	0
ENSG00000158411	19632	0
ENSG00000185414	18410	0
ENSG00000185674	13037	0
ENSG00000144214	20505	0
ENSG00000115514	21721	159
ENSG00000158417	63956	5649
ENSG00000135945	89561	2353
ENSG00000273306	626	0
ENSG00000144218	647010	60802
ENSG00000230393	2586	0
ENSG00000232084	43231	11
ENSG00000170500	50627	2592
ENSG00000269383	291	0
ENSG00000270699	112	0
ENSG00000115526	25809	556
ENSG00000238029	760	2
ENSG00000204640	12799	4
ENSG00000204637	336	0
ENSG00000115539	13747	385
ENSG00000227259	175	11
ENSG00000234988	7791	7
ENSG00000287832	10124	5
ENSG00000226034	480	0
ENSG00000234169	6147	2
ENSG00000228488	662	0
ENSG00000286737	7434	4
ENSG00000170485	176691	2845
ENSG00000232034	24560	0
ENSG00000230140	7000	0
ENSG00000223947	8569	1
ENSG00000071082	21804	4937
ENSG00000204634	245250	6089
ENSG00000271532	279	0
ENSG00000272902	3753	0
ENSG00000158435	17431	1585
ENSG00000163162	37483	3620
ENSG00000212283	114	0
ENSG00000264857	85	0
ENSG00000175874	41954	18
ENSG00000226058	469	0
ENSG00000196460	77754	315
ENSG00000223826	7433	2
ENSG00000237549	693	0
ENSG00000232556	1143	0
ENSG00000286047	3477	1
ENSG00000286101	16310	8
ENSG00000071054	197840	7920
ENSG00000281162	25112	4
ENSG00000115590	36585	34
ENSG00000287771	20228	4
ENSG00000115594	115331	678
ENSG00000226925	9488	0
ENSG00000115598	52997	462
ENSG00000205716	399	0
ENSG00000115602	40536	0
ENSG00000115604	87247	75
ENSG00000236785	866	0
ENSG00000115607	33877	27
ENSG00000264764	78	0
ENSG00000236525	1384	0
ENSG00000234389	1763	0
ENSG00000180251	60747	10
ENSG00000115616	91803	620
ENSG00000135953	22259	651
ENSG00000170417	282996	280
ENSG00000277527	22598	0
ENSG00000224095	17022	0
ENSG00000227680	1243	0
ENSG00000229209	66502	21
ENSG00000227623	235	0
ENSG00000286290	41631	11
ENSG00000236596	1602	3
ENSG00000221849	1642	0
ENSG00000231723	201	0
ENSG00000232597	13823	0
ENSG00000236141	23240	1
