GeneID	Length	sixth.sorted.bam
ENSG00000270557	883	0
ENSG00000251980	114	0
ENSG00000271320	660	0
ENSG00000228937	1479	0
ENSG00000212410	106	0
ENSG00000231158	515	0
ENSG00000237327	6032	0
ENSG00000227480	69520	24
ENSG00000153237	285681	479
ENSG00000234890	5349	0
ENSG00000243723	296	0
ENSG00000144283	225916	7666
ENSG00000227331	800	0
ENSG00000204380	76666	4
ENSG00000228586	67873	4
ENSG00000231675	174	0
ENSG00000163331	67465	127
ENSG00000286621	22775	13
ENSG00000243792	822	0
ENSG00000251491	975	0
ENSG00000188668	1029	7
ENSG00000222300	188	0
ENSG00000115183	264020	4266
ENSG00000213189	346	0
ENSG00000202029	107	0
ENSG00000226878	855	0
ENSG00000275141	67	0
ENSG00000196151	51007	1275
ENSG00000123636	297591	7567
ENSG00000223642	18270	0
ENSG00000270893	797	0
ENSG00000225369	840	0
ENSG00000207117	103	0
ENSG00000224152	1787	33
ENSG00000226266	41728	158
ENSG00000230783	1075	0
ENSG00000136536	58571	3550
ENSG00000241399	29628	487
ENSG00000248672	132860	27
ENSG00000287091	756	0
ENSG00000054219	101402	0
ENSG00000227055	1776	0
ENSG00000153246	130610	2449
ENSG00000115221	100647	1755
ENSG00000285155	129908	14
ENSG00000285373	14163	0
ENSG00000153250	221657	4513
ENSG00000283734	73	0
ENSG00000279844	1364	2
ENSG00000244372	304	0
ENSG00000232337	1941	8
ENSG00000224467	63994	41
ENSG00000136560	99323	3546
ENSG00000235724	85605	59
ENSG00000227403	4321	0
ENSG00000225813	717	0
ENSG00000115233	103293	2864
ENSG00000232320	511	0
ENSG00000271924	117	0
ENSG00000136535	9574	0
ENSG00000224076	919	0
ENSG00000251621	4760	0
ENSG00000144290	560951	172
ENSG00000280105	3585	0
ENSG00000226121	6821	0
ENSG00000238570	103	0
ENSG00000226946	1684	0
ENSG00000288091	48561	0
ENSG00000235716	1279	0
ENSG00000234732	268	0
ENSG00000197635	81971	517
ENSG00000230918	4656	17
ENSG00000231445	295	0
ENSG00000224674	1814	0
ENSG00000233397	2801	1
ENSG00000115263	9523	1
ENSG00000236841	13462	2
ENSG00000078098	74468	513
ENSG00000115267	51611	1078
ENSG00000115271	52756	506
ENSG00000184611	467361	97
ENSG00000212312	116	0
ENSG00000237750	29037	0
ENSG00000230282	1057	1
ENSG00000200902	102	0
ENSG00000182263	142617	1144
ENSG00000237844	608311	487
ENSG00000226847	876	0
ENSG00000229641	291	0
ENSG00000115290	129066	186
ENSG00000277998	314	0
ENSG00000082438	190056	2875
ENSG00000224331	310	0
ENSG00000206869	135	0
ENSG00000236283	367601	131
ENSG00000199508	115	0
ENSG00000223318	101	0
ENSG00000169507	59340	0
ENSG00000153253	116546	0
ENSG00000136531	197318	346
ENSG00000233204	796	0
ENSG00000288089	3177	0
ENSG00000178662	219761	2697
ENSG00000115339	47072	1358
ENSG00000235192	15160	0
ENSG00000229195	51235	86
ENSG00000232411	6051	0
ENSG00000123607	96342	1346
ENSG00000224490	16035	0
ENSG00000236107	433584	13
ENSG00000144285	164574	0
ENSG00000238813	104	0
ENSG00000222376	315	0
ENSG00000169432	180817	0
ENSG00000136546	207910	323
ENSG00000283657	241	0
ENSG00000163092	371274	113
ENSG00000225182	383	0
ENSG00000254552	17052	0
ENSG00000228222	265163	616
ENSG00000238357	62	0
ENSG00000214211	2403	10
ENSG00000235335	126424	389
ENSG00000172318	5094	0
ENSG00000198648	293576	1635
ENSG00000238259	300	0
ENSG00000241074	283	0
ENSG00000172292	319276	2499
ENSG00000265694	76	0
ENSG00000199348	107	0
ENSG00000227617	15011	5
ENSG00000163072	78976	208
ENSG00000152253	79240	397
ENSG00000152254	8710	0
ENSG00000073734	115827	62
ENSG00000073737	31379	17
ENSG00000235321	468	0
ENSG00000235995	486	0
ENSG00000081479	235426	6398
ENSG00000163093	27176	0
ENSG00000251569	46443	15
ENSG00000239474	16557	3
ENSG00000138399	45368	649
ENSG00000229827	376	2
ENSG00000138398	57063	4374
ENSG00000154479	48981	185
ENSG00000226072	3226	0
ENSG00000144362	7255	0
ENSG00000213160	82502	1573
ENSG00000206961	132	0
ENSG00000231550	1615	0
ENSG00000214369	793	1
ENSG00000138385	20132	1120
ENSG00000138382	14851	531
ENSG00000144357	256678	3024
ENSG00000227176	1071	0
ENSG00000252807	103	0
ENSG00000071909	477027	314
ENSG00000231898	76480	0
ENSG00000214821	567	0
ENSG00000213981	55001	33
ENSG00000275414	179	0
ENSG00000234350	113303	171
ENSG00000222033	2117	0
ENSG00000204335	2742	0
ENSG00000128692	984	0
ENSG00000239467	11852	0
ENSG00000222509	105	0
ENSG00000204334	15186	0
ENSG00000128683	47939	43
ENSG00000235934	3352	0
ENSG00000286611	1230	0
ENSG00000286115	24481	28
ENSG00000115806	38667	4130
ENSG00000198586	240492	2582
ENSG00000123600	117398	1304
ENSG00000224553	348	0
ENSG00000115827	50836	902
ENSG00000228507	510	5
ENSG00000234061	191	1
ENSG00000233762	447	4468
ENSG00000071967	35883	10289
ENSG00000233934	167	0
ENSG00000077380	61012	3613
ENSG00000115840	216455	1792
ENSG00000252779	105	0
ENSG00000128708	61239	0
ENSG00000172878	82488	785
ENSG00000144355	4938	60
ENSG00000115844	3463	36
ENSG00000236651	6977	3
ENSG00000232555	233057	118
ENSG00000288048	2994	0
ENSG00000286557	7323	0
ENSG00000278924	367	5
ENSG00000091409	79106	3029
ENSG00000226963	830	0
ENSG00000232788	1761	0
ENSG00000225205	75757	41
ENSG00000152256	53297	642
ENSG00000199866	102	0
ENSG00000230104	687	0
ENSG00000228016	59066	41
ENSG00000239041	104	0
ENSG00000091428	317620	1353
ENSG00000232292	621	0
ENSG00000091436	192581	532
ENSG00000238133	115591	13
ENSG00000231735	884	8
ENSG00000236391	17990	13
ENSG00000144354	14178	164
ENSG00000213148	464	2
ENSG00000236832	405	0
ENSG00000226131	498	14
ENSG00000237016	1232	0
ENSG00000237617	201	0
ENSG00000270460	317	1
ENSG00000234415	813	1
ENSG00000172845	84853	3729
ENSG00000271151	1068	15
ENSG00000273258	1120	21
ENSG00000260868	1884	14
ENSG00000235414	873	0
ENSG00000138430	176153	2864
ENSG00000270799	835	0
ENSG00000243770	315	0
ENSG00000201088	104	0
ENSG00000227180	1633	0
ENSG00000237804	960	193
ENSG00000231453	4617	15
ENSG00000280414	3129	0
ENSG00000217236	3547	0
ENSG00000138433	47691	1346
ENSG00000144306	33846	722
ENSG00000163328	55524	577
ENSG00000226853	1007	6
ENSG00000179997	361	0
ENSG00000279884	951	2
ENSG00000236449	229580	2592
ENSG00000206965	107	0
ENSG00000115935	123345	0
ENSG00000237798	12500	0
ENSG00000235655	411	0
ENSG00000138435	40344	1
ENSG00000128656	206573	588
ENSG00000212167	106	0
ENSG00000199827	109	0
ENSG00000227187	415	0
ENSG00000115966	96133	1935
ENSG00000277948	187	0
ENSG00000215973	77	0
ENSG00000229750	619	1
ENSG00000154518	8350	1869
ENSG00000200121	94	0
ENSG00000233131	393	0
ENSG00000229066	205931	44
ENSG00000223976	416	1
ENSG00000235047	6897	4
ENSG00000229779	1132	0
ENSG00000144320	78958	1761
ENSG00000174279	6442	3
ENSG00000128714	3224	1
ENSG00000170178	2695	0
ENSG00000128713	5539	0
ENSG00000128710	11148	49
ENSG00000237380	15488	278
ENSG00000128709	2219	0
ENSG00000175879	3002	0
ENSG00000128652	36491	327
ENSG00000207744	110	0
ENSG00000170166	1677	0
ENSG00000224189	24908	104
ENSG00000272729	1553	0
ENSG00000226363	1292	0
ENSG00000128645	2240	4
ENSG00000283880	59	0
ENSG00000279160	2620	1
ENSG00000218175	345	894
ENSG00000230384	883	1
ENSG00000128654	68631	1179
ENSG00000237260	441	2
ENSG00000224577	323926	204
ENSG00000229434	1458	0
ENSG00000236231	6805	0
ENSG00000283203	73	0
ENSG00000272551	813	0
ENSG00000163364	8360	0
ENSG00000252027	91	0
ENSG00000230552	95697	2
ENSG00000237053	1351	0
ENSG00000223777	434	0
ENSG00000279205	1624	14
ENSG00000227098	18590	30
ENSG00000206866	106	0
ENSG00000236501	175239	137
ENSG00000229337	101627	125
ENSG00000251746	99	0
ENSG00000226273	561	0
ENSG00000201102	113	0
ENSG00000213069	563	0
ENSG00000170144	11396	8287
ENSG00000284252	74	0
ENSG00000116044	165103	4471
ENSG00000225808	316	0
ENSG00000265396	66	0
ENSG00000222043	1157	0
ENSG00000213963	109184	0
ENSG00000271825	1407	0
ENSG00000271996	4200	0
ENSG00000278418	77	0
ENSG00000280374	757	0
ENSG00000237178	394	0
ENSG00000238295	104	0
ENSG00000018510	166543	1504
ENSG00000196659	3799	0
ENSG00000237655	15484	32
ENSG00000197557	5744	14
ENSG00000128655	449534	191
ENSG00000284741	480271	5
ENSG00000229941	69871	0
ENSG00000236664	58879	0
ENSG00000213962	1498	0
ENSG00000229744	473	0
ENSG00000206788	103	0
ENSG00000249909	11968	0
ENSG00000227241	117	0
ENSG00000155636	26588	370
ENSG00000223096	104	0
ENSG00000079156	208413	459
ENSG00000223960	26609	184
ENSG00000180228	20099	757
ENSG00000204311	10757	255
ENSG00000238082	713	0
ENSG00000079150	14937	510
ENSG00000116095	36007	978
ENSG00000237298	258781	37
ENSG00000155657	304814	63
ENSG00000270956	675	0
ENSG00000270277	1798	0
ENSG00000279598	4406	0
ENSG00000271011	520	0
ENSG00000270574	2117	0
ENSG00000271141	543	0
ENSG00000271401	463	0
ENSG00000267784	3590	0
ENSG00000287149	179459	0
ENSG00000163492	220330	30
ENSG00000238542	79	0
ENSG00000231541	1005	0
ENSG00000187231	163155	2918
ENSG00000237477	11877	1
ENSG00000237964	1148	2
ENSG00000144331	419631	1038
ENSG00000213126	425	0
ENSG00000221240	73	0
ENSG00000280636	138	0
ENSG00000202216	126	0
ENSG00000163510	62422	1262
ENSG00000270289	283	0
ENSG00000225258	120743	29
ENSG00000281131	224836	1027
ENSG00000279559	307	0
ENSG00000226564	548	0
ENSG00000236667	469	0
ENSG00000170035	109338	2027
ENSG00000236153	664	0
ENSG00000238171	29918	8
ENSG00000234663	323246	136
ENSG00000266705	60	0
ENSG00000226681	3596	1
ENSG00000115232	81739	456
ENSG00000188452	143994	26
ENSG00000162992	7789	0
ENSG00000234595	2595	0
ENSG00000225570	3036	2
ENSG00000223873	459	3
ENSG00000221023	110	0
ENSG00000260742	3813	8
ENSG00000138434	39009	4090
ENSG00000150722	177158	51
ENSG00000213958	1267	0
ENSG00000222418	84	0
ENSG00000115252	383157	367
ENSG00000287536	4069	0
ENSG00000242121	261	0
ENSG00000077232	78424	2745
ENSG00000232430	338	0
ENSG00000212404	98	0
ENSG00000162998	33363	1134
ENSG00000207178	107	0
ENSG00000061676	129744	7564
ENSG00000202141	113	0
ENSG00000221498	112	0
ENSG00000231203	1447	193
ENSG00000162999	21450	7
ENSG00000224643	25115	24
ENSG00000163002	44168	530
ENSG00000272800	36609	209
ENSG00000287621	241850	122
ENSG00000213120	405	0
ENSG00000177855	678	75
ENSG00000286879	4198	1
ENSG00000234172	44584	15
ENSG00000286807	4893	0
ENSG00000286152	138107	31
ENSG00000286980	178498	52
ENSG00000266808	70	0
ENSG00000283839	5432	3
ENSG00000170396	340964	109
ENSG00000237824	452	0
ENSG00000286797	80546	61
ENSG00000225406	684	66
ENSG00000231646	147778	77
ENSG00000212581	133	0
ENSG00000226747	20606	0
ENSG00000188738	94487	182
ENSG00000287129	2703	73
ENSG00000224019	477	21
ENSG00000237877	389549	2550
ENSG00000226410	297	0
ENSG00000232568	501	0
ENSG00000259915	2204	0
ENSG00000227692	531	0
ENSG00000065548	23109	1879
ENSG00000224323	460	0
ENSG00000138448	90846	681
ENSG00000227227	53949	9
ENSG00000144369	71900	441
ENSG00000163012	21734	1
ENSG00000226553	1502	24
ENSG00000224063	553069	342
ENSG00000222845	300	0
ENSG00000199626	107	0
ENSG00000064989	106497	0
ENSG00000231739	267	0
ENSG00000003436	101531	115
ENSG00000231689	671498	180
ENSG00000235616	1109	0
ENSG00000213115	1194	0
ENSG00000200650	113	0
ENSG00000144366	304263	1608
ENSG00000207951	97	0
ENSG00000223523	240655	50
ENSG00000174325	56367	0
ENSG00000168542	38374	210545
ENSG00000221502	70	0
ENSG00000283238	69	0
ENSG00000284180	63	0
ENSG00000204262	193415	14159
ENSG00000228073	1096	0
ENSG00000264725	76	0
ENSG00000213601	705	5
ENSG00000115368	34107	1427
ENSG00000233996	1513	0
ENSG00000287418	3034	0
ENSG00000138449	23169	3421
ENSG00000276828	817	0
ENSG00000138381	9447	144
ENSG00000286053	4986	0
ENSG00000286165	6363	0
ENSG00000151687	86904	699
ENSG00000128694	16568	52
ENSG00000253559	2853	17
ENSG00000273240	598	0
ENSG00000128699	14098	980
ENSG00000064933	93545	978
ENSG00000187699	323876	1799
ENSG00000223824	505	0
ENSG00000204253	881	0
ENSG00000213110	734	0
ENSG00000138379	7030	0
ENSG00000198130	154459	2244
ENSG00000151689	28096	903
ENSG00000151690	100851	4377
ENSG00000272979	430	0
ENSG00000189362	30385	213
ENSG00000233654	34922	139
ENSG00000251935	217	0
ENSG00000284052	42181	193
ENSG00000138386	46021	817
ENSG00000228509	31773	12
ENSG00000235852	1263	2
ENSG00000115419	84732	486
ENSG00000115415	112501	3162
ENSG00000229023	929	0
ENSG00000230686	1126	0
ENSG00000231858	10789	13
ENSG00000138378	122021	219
ENSG00000288064	19888	0
ENSG00000207402	107	0
ENSG00000280083	1953	13
ENSG00000230611	603	0
ENSG00000227542	17008	54
ENSG00000128641	180205	3901
ENSG00000252130	107	0
ENSG00000173559	63030	528
ENSG00000274845	182	0
ENSG00000288582	7670	0
ENSG00000225884	27461	10
ENSG00000168497	12779	4382
ENSG00000233766	197987	189
ENSG00000213946	1024	0
ENSG00000144339	245891	274
ENSG00000229395	15788	5
ENSG00000232227	1286	0
ENSG00000227418	27055	3
ENSG00000226242	335	0
ENSG00000278406	131	0
ENSG00000286358	2062	1
ENSG00000232658	1275	0
ENSG00000235218	947	2
ENSG00000224219	135	0
ENSG00000286868	1261	1
ENSG00000260142	1028	1
ENSG00000224670	246	0
ENSG00000215043	913	0
ENSG00000236695	931	11
ENSG00000225539	232389	46
ENSG00000225394	562	0
ENSG00000286539	24221	3
ENSG00000276123	300	0
ENSG00000252517	68	0
ENSG00000230173	30841	8
ENSG00000235056	22660	4
ENSG00000224099	33296	1
ENSG00000271893	63922	7
ENSG00000202206	107	0
ENSG00000223466	7343	3
ENSG00000234919	3343	0
ENSG00000196950	161726	1665
ENSG00000213107	1238	0
ENSG00000201813	103	0
ENSG00000118997	331135	530
ENSG00000203435	1422	0
ENSG00000227878	652	0
ENSG00000081320	42921	1858
ENSG00000272211	3619	0
ENSG00000138411	404586	1404
ENSG00000229056	4181	0
ENSG00000276200	299	0
ENSG00000282836	1076	0
ENSG00000144395	123937	117
ENSG00000252923	183	0
ENSG00000119041	36691	1481
ENSG00000187944	5862	8
ENSG00000280176	216	2
ENSG00000197121	94793	836
ENSG00000065413	344157	938
ENSG00000225636	1026	0
ENSG00000224442	1433	0
ENSG00000231621	1283	0
ENSG00000236977	51662	0
ENSG00000230482	425	0
ENSG00000225979	1348	3
ENSG00000213104	1192	181
ENSG00000115524	46565	10840
ENSG00000202434	137	0
ENSG00000206836	107	0
ENSG00000115520	21886	586
ENSG00000144381	30154	7096
ENSG00000115541	3310	0
ENSG00000270757	50314	1
ENSG00000115540	38129	632
ENSG00000231699	163	0
ENSG00000162944	107822	1054
ENSG00000287858	1134	0
ENSG00000222017	81718	164
ENSG00000247626	3027	0
ENSG00000152430	59884	4
ENSG00000115896	767989	1043
ENSG00000286020	18904	0
ENSG00000237035	3720	0
ENSG00000236653	76215	0
ENSG00000225421	279115	44
ENSG00000231557	189219	37
ENSG00000230407	1505	0
ENSG00000238698	62	0
ENSG00000119042	201767	256
ENSG00000257045	4053	0
ENSG00000225953	19236	0
ENSG00000238217	142274	168
ENSG00000213938	1179	0
ENSG00000226124	90630	549
ENSG00000232732	43764	34
ENSG00000227004	207	0
ENSG00000240302	297	0
ENSG00000178074	44643	472
ENSG00000162971	26824	0
ENSG00000162972	53224	403
ENSG00000287027	13156	7
ENSG00000196141	176384	1181
ENSG00000201649	95	0
ENSG00000287299	87353	0
ENSG00000155729	30827	861
ENSG00000163535	74089	228
ENSG00000138356	91051	579
ENSG00000244301	55877	29
ENSG00000284084	52318	4
ENSG00000237166	23652	0
ENSG00000243478	55632	10
ENSG00000201737	167	0
ENSG00000230408	31676	16
ENSG00000082153	16745	4324
ENSG00000207116	108	0
ENSG00000224346	1222	2
ENSG00000223092	107	0
ENSG00000013441	11736	3075
ENSG00000252759	96	0
ENSG00000240344	18397	582
ENSG00000201499	107	0
ENSG00000196290	14612	663
ENSG00000252916	102	0
ENSG00000115942	54704	1675
ENSG00000183308	45840	71
ENSG00000155744	97954	2185
ENSG00000225695	963	0
ENSG00000226658	501	0
ENSG00000119013	14318	197
ENSG00000252148	103	0
ENSG00000273975	348	3
ENSG00000232719	1755	16
ENSG00000224672	869	0
ENSG00000003402	60534	8830
ENSG00000232133	2512	0
ENSG00000226312	17546	0
ENSG00000238829	63	0
ENSG00000235579	197	0
ENSG00000234431	582	0
ENSG00000003400	46509	255
ENSG00000227348	799	0
ENSG00000225796	1363	0
ENSG00000235318	298	0
ENSG00000064012	54269	1462
ENSG00000155749	69128	209
ENSG00000115993	74294	1297
ENSG00000082146	92989	771
ENSG00000213090	2765	0
ENSG00000202008	92	0
ENSG00000155754	131758	239
ENSG00000234842	677	0
ENSG00000224299	526	0
ENSG00000227736	754	0
ENSG00000224590	344	0
ENSG00000234731	295	0
ENSG00000249177	1668	0
ENSG00000227841	1374	0
ENSG00000155755	23387	1153
ENSG00000241790	1785	0
ENSG00000287133	2593	5
ENSG00000082126	53825	37
ENSG00000222972	105	0
ENSG00000003393	80690	1225
ENSG00000230799	837	0
ENSG00000138395	105090	375
ENSG00000202137	102	0
ENSG00000231124	285	0
ENSG00000212184	105	1
ENSG00000273209	768	19
ENSG00000155760	3859	15808
ENSG00000182329	131934	174
ENSG00000222035	41653	0
ENSG00000287041	12058	0
ENSG00000231903	732	0
ENSG00000227890	675	0
ENSG00000223825	503	0
ENSG00000116030	32418	1073
ENSG00000224463	154	0
ENSG00000055044	37926	2031
ENSG00000212534	88	0
ENSG00000212309	85	0
ENSG00000271852	90	0
ENSG00000238317	84	0
ENSG00000286223	1493	0
ENSG00000264275	290	4
ENSG00000226261	704	20
ENSG00000272966	462	4
ENSG00000242696	342	2
ENSG00000273456	673	32
ENSG00000204217	191425	5761
ENSG00000270915	332	0
ENSG00000236047	589	0
ENSG00000223619	491	0
ENSG00000233888	677	1
ENSG00000235433	672	0
ENSG00000237542	513	1
ENSG00000233134	344	0
ENSG00000241221	293	1
ENSG00000227454	899	0
ENSG00000233311	712	1
ENSG00000138439	134789	1392
ENSG00000163596	98836	875
ENSG00000240761	641	0
ENSG00000233579	1451	0
ENSG00000138442	140538	1314
ENSG00000138380	76050	0
ENSG00000232479	1296	0
ENSG00000270664	210	0
ENSG00000144426	211500	2412
ENSG00000232994	792	0
ENSG00000202059	134	0
ENSG00000228513	1090	0
ENSG00000225124	458	0
ENSG00000204196	498	0
ENSG00000119004	67050	3113
ENSG00000264041	294	0
ENSG00000238285	482	7
ENSG00000138443	119490	901
ENSG00000256458	768	0
ENSG00000173166	140991	1495
ENSG00000233459	1440	17
ENSG00000233031	249	0
ENSG00000178562	32438	43
ENSG00000224791	1299	105
ENSG00000213925	872	5
ENSG00000206970	107	0
ENSG00000163599	6195	40
ENSG00000163600	24815	9
ENSG00000235951	1658	0
ENSG00000234714	19393	3
ENSG00000237271	15002	2
ENSG00000236681	523	0
ENSG00000225304	698	0
ENSG00000236634	3762	0
ENSG00000237843	33839	4
ENSG00000116117	1074688	4688
ENSG00000287524	9836	0
ENSG00000223890	200	0
ENSG00000118257	116144	1657
ENSG00000225216	7538	0
ENSG00000201875	329	0
ENSG00000213739	1055	1
ENSG00000225610	11274	11
ENSG00000114933	92583	871
ENSG00000252485	95	0
ENSG00000207386	105	0
ENSG00000237041	414	0
ENSG00000227946	1960	13
ENSG00000023228	44693	2930
ENSG00000231955	6777	0
ENSG00000237580	391	0
ENSG00000114942	3344	5747
ENSG00000277502	182	0
ENSG00000281780	89	0
ENSG00000207047	80	0
ENSG00000207406	132	0
ENSG00000183671	42732	9
ENSG00000279220	61784	13
ENSG00000222496	320	0
ENSG00000159186	636	0
ENSG00000224070	291	0
ENSG00000252716	149	0
ENSG00000204186	39765	543
ENSG00000180105	823	11
ENSG00000234491	947	127
ENSG00000114948	177596	276
ENSG00000228577	3316	0
ENSG00000231653	1210	0
ENSG00000235118	6600	0
ENSG00000232125	69950	19
ENSG00000213083	846	0
ENSG00000207319	121	0
ENSG00000138400	27566	89
ENSG00000118246	30833	1739
ENSG00000283469	75	0
ENSG00000263468	75	0
ENSG00000229321	128552	413
ENSG00000260171	1105	0
ENSG00000144410	29957	56
ENSG00000118263	93131	3391
ENSG00000253008	87	0
ENSG00000237892	1161	0
ENSG00000229647	82549	19
ENSG00000277590	99	0
ENSG00000224342	49157	0
ENSG00000234902	49350	0
ENSG00000286568	1614	0
ENSG00000225916	1360	0
ENSG00000240440	2577	0
ENSG00000223725	289932	215
ENSG00000225064	10246	0
ENSG00000221628	150	0
ENSG00000118260	76252	844
ENSG00000144401	45298	426
ENSG00000223433	171	0
ENSG00000224137	4650	6
ENSG00000199251	107	0
ENSG00000213082	444	71
ENSG00000200764	100	0
ENSG00000163249	50300	557
ENSG00000272851	564	0
ENSG00000284079	75	0
ENSG00000163251	7309	579
ENSG00000178385	204240	2132
ENSG00000225111	1334	0
ENSG00000212246	104	0
ENSG00000185078	571	0
ENSG00000251941	98	0
ENSG00000224839	498	241
ENSG00000229150	4279	5
ENSG00000118231	2918	0
ENSG00000163254	1692	0
ENSG00000224529	2304	1
ENSG00000182187	3586	1
ENSG00000168582	2850	1
ENSG00000188674	24688	10
ENSG00000233869	850	0
ENSG00000228111	7902	7
ENSG00000138413	29848	2751
ENSG00000231908	935	0
ENSG00000115020	92492	1728
ENSG00000228380	615	0
ENSG00000144407	494790	401
ENSG00000213081	739	0
ENSG00000227430	389	0
ENSG00000231896	70564	0
ENSG00000232409	323	0
ENSG00000287662	2389	0
ENSG00000202164	118	0
ENSG00000235864	1552	1
ENSG00000232799	2447	1
ENSG00000240286	3215	32
ENSG00000229670	2158	0
ENSG00000286249	33346	5
ENSG00000078018	310061	1340
ENSG00000222317	109	0
ENSG00000144406	227469	49
ENSG00000237194	777	0
ENSG00000197713	19696	929
ENSG00000144445	149989	1393
ENSG00000272807	740	0
ENSG00000229127	33785	0
ENSG00000231063	839	0
ENSG00000279317	62459	31
ENSG00000115361	38322	0
ENSG00000199203	112	0
ENSG00000168530	25025	4
ENSG00000234281	144488	62
ENSG00000115365	46404	138
ENSG00000021826	201426	694
ENSG00000280837	2306	0
ENSG00000271074	799	0
ENSG00000231017	249	1
ENSG00000178568	1163125	9382
ENSG00000199585	117	0
ENSG00000232631	651	0
ENSG00000236007	1491	0
ENSG00000221782	98	0
ENSG00000273118	440189	161
ENSG00000234308	23965	0
ENSG00000231254	785	0
ENSG00000223373	8807	0
ENSG00000283637	80	0
ENSG00000266354	80	0
ENSG00000286965	4627	0
ENSG00000030419	152737	268
ENSG00000270659	690	7
ENSG00000236193	11907	3
ENSG00000272519	9158	4
ENSG00000196096	7654	8
ENSG00000144451	1126123	1115
ENSG00000265734	93	0
ENSG00000197585	442571	74
ENSG00000213917	815	0
ENSG00000174453	167923	0
ENSG00000224257	26695	0
ENSG00000177261	333	0
ENSG00000138376	84038	342
ENSG00000229267	153395	222
ENSG00000207274	135	0
ENSG00000230076	318	0
ENSG00000144452	207085	263
