GeneID	Length	third.sorted.bam
ENSG00000115310	6644	4682
ENSG00000200086	104	2
ENSG00000162994	6642	230
ENSG00000203327	916	8
ENSG00000227799	1434	109
ENSG00000143947	3130	1045
ENSG00000085760	3374	859
ENSG00000162997	2204	32
ENSG00000240401	5246	19
ENSG00000206964	111	1
ENSG00000115355	33942	1021
ENSG00000233594	467	143
ENSG00000238619	96	1
ENSG00000238493	99	0
ENSG00000239189	106	0
ENSG00000163001	3505	858
ENSG00000275052	8217	1951
ENSG00000212175	148	3
ENSG00000272606	465	2
ENSG00000138035	5291	950
ENSG00000115380	3962	278
ENSG00000202344	361	0
ENSG00000272180	1275	12
ENSG00000226702	900	0
ENSG00000207548	110	0
ENSG00000207798	110	0
ENSG00000211520	82	0
ENSG00000229805	712	0
ENSG00000271894	2289	0
ENSG00000233251	4369	51
ENSG00000055813	4114	8
ENSG00000199395	114	3
ENSG00000231570	264	0
ENSG00000271115	987	0
ENSG00000285755	4548	2
ENSG00000270569	379	0
ENSG00000212168	65	0
ENSG00000271615	1701	2
ENSG00000028116	3531	386
ENSG00000287875	1097	20
ENSG00000115392	2412	392
ENSG00000273063	338	0
ENSG00000233426	1086	370
ENSG00000225226	1520	0
ENSG00000233723	12045	30
ENSG00000231043	1741	101
ENSG00000285673	1650	1
ENSG00000222030	2036	0
ENSG00000271955	1201	0
ENSG00000233891	5162	27
ENSG00000231815	1180	2
ENSG00000270447	235	0
ENSG00000200101	103	0
ENSG00000252726	108	0
ENSG00000286604	388	0
ENSG00000285611	1252	0
ENSG00000228590	8996	5
ENSG00000287640	1956	0
ENSG00000200807	159	0
ENSG00000266078	84	0
ENSG00000119866	24514	1063
ENSG00000233953	432	4
ENSG00000242158	298	0
ENSG00000271134	372	0
ENSG00000213495	437	0
ENSG00000252718	102	0
ENSG00000271707	821	5
ENSG00000115421	8479	368
ENSG00000228414	4095	2
ENSG00000241524	266	0
ENSG00000237024	484	0
ENSG00000162924	13172	199
ENSG00000201076	140	1
ENSG00000267520	5702	0
ENSG00000237522	1231	59
ENSG00000232713	401	65
ENSG00000162927	7651	127
ENSG00000222251	137	2
ENSG00000162928	5910	872
ENSG00000162929	7992	716
ENSG00000274769	1383	9
ENSG00000212978	3109	138
ENSG00000237651	1515	19
ENSG00000271889	884	22
ENSG00000173209	9083	2224
ENSG00000115464	18443	1914
ENSG00000273302	791	185
ENSG00000271146	397	8
ENSG00000234624	311	56
ENSG00000206937	135	15
ENSG00000270820	2409	132
ENSG00000082898	11781	3670
ENSG00000285857	1266	62
ENSG00000271243	621	0
ENSG00000226884	166	0
ENSG00000206973	107	0
ENSG00000213486	609	2
ENSG00000227361	246	3
ENSG00000229831	359	1
ENSG00000170264	5258	529
ENSG00000230702	361	3
ENSG00000277498	2034	6
ENSG00000115484	2701	1295
ENSG00000236498	802	62
ENSG00000286360	1200	119
ENSG00000173163	2392	551
ENSG00000278523	71	2
ENSG00000229839	1836	81
ENSG00000242735	741	0
ENSG00000271657	395	2
ENSG00000170340	2859	441
ENSG00000266097	92	2
ENSG00000239958	285	6
ENSG00000270335	636	2
ENSG00000228541	424	8
ENSG00000241625	291	4
ENSG00000186889	2985	76
ENSG00000233702	279	0
ENSG00000229503	477	20
ENSG00000226622	7606	4
ENSG00000232144	972	0
ENSG00000230595	366	0
ENSG00000115504	8219	677
ENSG00000252436	105	0
ENSG00000286524	1670	12
ENSG00000226605	251	0
ENSG00000237162	367	12
ENSG00000231609	3314	33
ENSG00000115507	4833	109
ENSG00000270437	1352	1
ENSG00000286480	1171	16
ENSG00000232403	312	0
ENSG00000242412	1692	2
ENSG00000143951	13600	253
ENSG00000283636	248	10
ENSG00000233716	1125	2
ENSG00000279485	1377	8
ENSG00000014641	4990	1663
ENSG00000228305	654	356
ENSG00000229920	1584	34
ENSG00000234488	406	6
ENSG00000228872	778	1
ENSG00000229221	934	11
ENSG00000169764	6501	1574
ENSG00000251775	143	2
ENSG00000143952	5447	670
ENSG00000228079	560	4
ENSG00000197329	4091	457
ENSG00000225889	6776	30
ENSG00000230923	3878	0
ENSG00000270354	219	0
ENSG00000238012	551	0
ENSG00000238201	404	0
ENSG00000264297	102	0
ENSG00000283222	81	0
ENSG00000236148	549	7
ENSG00000223935	3197	16
ENSG00000237217	429	6
ENSG00000119862	3933	399
ENSG00000223863	572	0
ENSG00000260101	1907	15
ENSG00000119844	5767	1199
ENSG00000283204	53	1
ENSG00000252414	106	5
ENSG00000233694	2029	17
ENSG00000179833	6274	682
ENSG00000226756	627	11
ENSG00000227791	458	1
ENSG00000275588	298	0
ENSG00000199964	102	0
ENSG00000287123	1746	0
ENSG00000234572	1977	4
ENSG00000237638	6157	76
ENSG00000244534	276	1
ENSG00000227394	582	9
ENSG00000115902	6941	4835
ENSG00000252892	115	14
ENSG00000232613	1133	33
ENSG00000011523	8623	723
ENSG00000138069	3313	2137
ENSG00000272025	199	1
ENSG00000273763	2124	24
ENSG00000172974	881	567
ENSG00000138071	4347	4927
ENSG00000198369	5505	3014
ENSG00000232693	530	19
ENSG00000204929	12344	17
ENSG00000234255	2736	10
ENSG00000237979	793	6
ENSG00000223739	306	1
ENSG00000243029	296	1
ENSG00000251900	103	0
ENSG00000235725	1656	12
ENSG00000281920	744	16
ENSG00000214533	1043	5
ENSG00000280257	3495	0
ENSG00000227293	366	0
ENSG00000225815	1228	0
ENSG00000264525	80	0
ENSG00000232164	1679	8
ENSG00000226819	707	2
ENSG00000143995	10942	459
ENSG00000230749	2661	7
ENSG00000232046	3913	0
ENSG00000237179	1883	0
ENSG00000224071	1565	0
ENSG00000230355	136	0
ENSG00000230525	1675	0
ENSG00000232688	422	0
ENSG00000223859	567	0
ENSG00000235885	8246	15
ENSG00000236780	4330	6
ENSG00000236605	574	0
ENSG00000143971	7477	308
ENSG00000224173	3501	0
ENSG00000235495	167	0
ENSG00000286002	1379	1
ENSG00000237013	725	0
ENSG00000235968	939	0
ENSG00000197223	3581	101
ENSG00000284932	175	0
ENSG00000243667	4066	194
ENSG00000236259	483	6
ENSG00000273398	2306	1
ENSG00000115946	2630	296
ENSG00000221823	3364	497
ENSG00000273275	700	0
ENSG00000273064	979	36
ENSG00000119865	3548	87
ENSG00000203395	1416	1
ENSG00000115956	3205	199
ENSG00000229462	1800	0
ENSG00000204923	5699	96
ENSG00000169621	7124	163
ENSG00000214525	1212	5
ENSG00000169618	4287	114
ENSG00000163219	5476	324
ENSG00000228329	1915	0
ENSG00000237576	715	0
ENSG00000163217	6036	0
ENSG00000283586	546	0
ENSG00000183607	1576	0
ENSG00000169605	1155	3
ENSG00000169604	8185	1040
ENSG00000286347	1958	8
ENSG00000266649	74	0
ENSG00000251850	107	0
ENSG00000199460	107	1
ENSG00000271597	547	0
ENSG00000198380	8851	2321
ENSG00000252250	93	9
ENSG00000169599	1834	182
ENSG00000115977	24843	2589
ENSG00000244236	296	0
ENSG00000207016	132	2
ENSG00000232228	318	15
ENSG00000229948	975	36
ENSG00000196975	11060	1462
ENSG00000231024	420	1
ENSG00000087338	4892	429
ENSG00000275381	425	0
ENSG00000270723	255	2
ENSG00000124380	1897	391
ENSG00000059728	6351	313
ENSG00000244617	2177	31
ENSG00000179818	30605	782
ENSG00000263669	259	3
ENSG00000169564	1727	1460
ENSG00000233060	448	2
ENSG00000225392	312	5
ENSG00000231327	662	19
ENSG00000115998	3630	190
ENSG00000116001	6607	3156
ENSG00000221238	88	0
ENSG00000231414	156	113
ENSG00000116005	5864	1885
ENSG00000143977	1764	370
ENSG00000035141	3086	846
ENSG00000233849	287	0
ENSG00000235289	1860	0
ENSG00000229229	577	0
ENSG00000163235	4917	153
ENSG00000224606	436	0
ENSG00000075340	12673	16
ENSG00000286979	1334	0
ENSG00000235035	434	0
ENSG00000183733	722	3
ENSG00000228034	270	41
ENSG00000152672	2474	126
ENSG00000231386	677	1
ENSG00000116031	1866	16
ENSG00000237751	625	24
ENSG00000277764	197	1
ENSG00000116035	2975	389
ENSG00000116039	2656	96
ENSG00000258881	4451	21
ENSG00000239322	1139	1
ENSG00000226186	336	10
ENSG00000241159	284	0
ENSG00000144031	2526	30
ENSG00000144043	4184	1627
ENSG00000228384	477	0
ENSG00000236469	570	0
ENSG00000205847	1198	17
ENSG00000234485	1019	8
ENSG00000234896	477	2
ENSG00000124357	8897	2764
ENSG00000272735	607	10
ENSG00000124370	1624	163
ENSG00000288065	1143	92
ENSG00000124383	4355	1464
ENSG00000233870	187	81
ENSG00000124374	6300	266
ENSG00000075292	12474	4719
ENSG00000281195	1615	61
ENSG00000200779	104	0
ENSG00000135636	8389	2548
ENSG00000233971	253	15
ENSG00000003137	5015	150
ENSG00000144036	10197	472
ENSG00000228568	326	2
ENSG00000222536	198	0
ENSG00000212378	69	0
ENSG00000116096	1458	497
ENSG00000135638	5472	2
ENSG00000278060	473	0
ENSG00000144040	10979	1015
ENSG00000135631	7058	1522
ENSG00000272702	2890	13
ENSG00000214513	2433	10
ENSG00000135632	3364	1257
ENSG00000135617	1404	482
ENSG00000135624	3591	4701
ENSG00000163013	8011	1293
ENSG00000135625	2373	19
ENSG00000252988	105	1
ENSG00000287435	1110	1
ENSG00000285068	481	0
ENSG00000214484	874	4
ENSG00000116127	14783	927
ENSG00000230002	2105	36
ENSG00000284902	1506	8
ENSG00000144035	1085	50
ENSG00000163016	4690	308
ENSG00000204872	765	19
ENSG00000144034	2004	240
ENSG00000273245	531	7
ENSG00000280037	513	5
ENSG00000144048	3544	304
ENSG00000187833	3045	0
ENSG00000287250	1154	1
ENSG00000124356	7694	1258
ENSG00000286244	644	52
ENSG00000271536	527	0
ENSG00000163017	3811	188
ENSG00000114956	1455	565
ENSG00000237883	1185	79
ENSG00000201876	84	2
ENSG00000235499	390	31
ENSG00000187605	12271	1365
ENSG00000279181	212	6
ENSG00000257800	1994	111
ENSG00000217702	1626	31
ENSG00000163170	3072	114
ENSG00000225439	3727	46
ENSG00000114978	6440	1351
ENSG00000279201	858	0
ENSG00000279070	1863	1
ENSG00000065911	4822	1241
ENSG00000264324	5059	5
ENSG00000188687	8025	24
ENSG00000229798	1281	26
ENSG00000252214	103	0
ENSG00000234632	727	9
ENSG00000225658	286	4
ENSG00000204843	10439	4170
ENSG00000237737	4338	9
ENSG00000159239	7033	7
ENSG00000234521	982	0
ENSG00000284308	2995	76
ENSG00000286623	1360	5
ENSG00000233155	321	23
ENSG00000005448	2852	418
ENSG00000114993	5191	3532
ENSG00000115274	1442	99
ENSG00000274049	2040	2
ENSG00000239779	2367	2261
ENSG00000115275	3584	5516
ENSG00000286883	978	0
ENSG00000204822	685	1
ENSG00000135637	5786	1221
ENSG00000115282	4767	1643
ENSG00000179528	2276	115
ENSG00000272183	649	100
ENSG00000257702	2084	453
ENSG00000115289	1744	955
ENSG00000115297	2810	19
ENSG00000144045	2885	63
ENSG00000115307	2455	5183
ENSG00000115317	3001	1027
ENSG00000115318	4519	246
ENSG00000115325	3049	225
ENSG00000159374	3000	6
ENSG00000233872	813	0
ENSG00000108442	615	0
ENSG00000135622	6227	453
ENSG00000287687	1898	17
ENSG00000224646	150	2
ENSG00000286739	1441	4
ENSG00000272711	1333	25
ENSG00000159399	5918	1725
ENSG00000204792	4176	1
ENSG00000236209	763	0
ENSG00000230836	1266	2
ENSG00000115350	2000	210
ENSG00000115353	5128	9
ENSG00000263909	103	9
ENSG00000270571	3438	75
ENSG00000236167	585	0
ENSG00000115363	2745	33
ENSG00000237293	336	0
ENSG00000238410	135	0
ENSG00000231172	1185	1
ENSG00000230477	489	0
ENSG00000221638	219	0
ENSG00000115364	8947	864
ENSG00000226247	340	9
ENSG00000005436	5462	726
ENSG00000270696	1747	0
ENSG00000271452	466	22
ENSG00000270462	414	14
ENSG00000286045	3734	32
ENSG00000270996	899	17
ENSG00000287474	2843	2
ENSG00000233107	1309	0
ENSG00000287172	2454	0
ENSG00000287749	2680	0
ENSG00000228209	864	0
ENSG00000271356	907	0
ENSG00000200488	332	9
ENSG00000251947	266	0
ENSG00000287026	2504	0
ENSG00000287130	2112	2
ENSG00000286202	595	0
ENSG00000176204	5410	2
ENSG00000200028	137	0
ENSG00000287025	2050	1
ENSG00000234653	1000	1
ENSG00000286932	659	0
ENSG00000227088	1246	0
ENSG00000230968	797	0
ENSG00000237077	418	0
ENSG00000233605	701	0
ENSG00000229494	1393	0
ENSG00000214429	302	0
ENSG00000270470	1072	0
ENSG00000234877	371	1
ENSG00000286260	927	0
ENSG00000202423	106	0
ENSG00000200048	107	0
ENSG00000143954	1845	0
ENSG00000172023	2391	0
ENSG00000115386	1715	0
ENSG00000204787	2586	0
ENSG00000172016	1580	1
ENSG00000224879	491	0
ENSG00000066032	7535	6
ENSG00000286227	1302	0
ENSG00000229385	2068	0
ENSG00000277171	978	0
ENSG00000230237	588	0
ENSG00000252031	102	0
ENSG00000266436	66	0
ENSG00000276917	89	0
ENSG00000224731	486	1
ENSG00000223427	708	3
ENSG00000162951	5047	0
ENSG00000237031	3357	0
ENSG00000230975	769	0
ENSG00000234429	6848	10
ENSG00000231722	580	0
ENSG00000235519	1422	1
ENSG00000200890	114	1
ENSG00000233444	252	0
ENSG00000242118	296	0
ENSG00000231781	488	1
ENSG00000229560	1501	0
ENSG00000252897	95	0
ENSG00000201311	102	0
ENSG00000237498	1337	0
ENSG00000226860	326	0
ENSG00000226700	533	0
ENSG00000225045	1720	1
ENSG00000224695	524	0
ENSG00000227789	1134	0
ENSG00000286211	1050	0
ENSG00000168129	559	0
ENSG00000223977	216	6
ENSG00000232548	303	0
ENSG00000224627	288	0
ENSG00000199295	108	0
ENSG00000228225	1219	0
ENSG00000228902	836	0
ENSG00000182814	1223	7
ENSG00000228272	646	0
ENSG00000163541	4162	812
ENSG00000115423	13514	56
ENSG00000259056	463	0
ENSG00000235847	965	31
ENSG00000186854	8771	83
ENSG00000276362	438	0
ENSG00000213400	325	0
ENSG00000034510	461	10789
ENSG00000213399	793	1316
ENSG00000287625	2257	143
ENSG00000176407	7968	1537
ENSG00000260840	3378	2
ENSG00000235463	223	0
ENSG00000225787	306	10
ENSG00000152284	4431	1046
ENSG00000231134	458	4
ENSG00000200701	107	0
ENSG00000230299	124	14
ENSG00000246575	704	98
ENSG00000152291	6952	2749
ENSG00000239143	102	1
ENSG00000270532	558	23
ENSG00000042445	4049	3673
ENSG00000115459	7259	1494
ENSG00000271014	128	3
ENSG00000202382	102	7
ENSG00000278590	299	34
ENSG00000273196	73	4
ENSG00000042493	2419	3385
ENSG00000286011	2865	17
ENSG00000152292	4249	24
ENSG00000207207	113	0
ENSG00000244399	297	0
ENSG00000199936	109	0
ENSG00000229648	851	5
ENSG00000286532	1205	100
ENSG00000168906	4485	4169
ENSG00000115486	9101	1082
ENSG00000118640	895	1720
ENSG00000276281	299	1
ENSG00000168899	790	266
ENSG00000168894	1315	607
ENSG00000168890	3095	2207
ENSG00000168883	3953	1499
ENSG00000168887	5813	1303
ENSG00000168878	4110	9
ENSG00000115523	3047	412
ENSG00000203363	995	0
ENSG00000199687	144	0
ENSG00000168874	9296	9
ENSG00000278783	78	0
ENSG00000229498	1711	9
ENSG00000252321	178	0
ENSG00000115525	16300	1693
ENSG00000232504	1068	10
ENSG00000272564	449	31
ENSG00000287628	361	0
ENSG00000068654	13519	2075
ENSG00000132300	10123	2029
ENSG00000208772	137	25
ENSG00000132305	3986	2486
ENSG00000200241	111	4
ENSG00000265420	83	0
ENSG00000273080	460	11
ENSG00000132313	3825	522
ENSG00000068615	5846	95
ENSG00000202537	134	0
ENSG00000251974	130	0
ENSG00000115548	13299	1116
ENSG00000115561	7019	2793
ENSG00000249884	1503	2
ENSG00000200563	105	0
ENSG00000228363	2860	6
ENSG00000239305	7594	1097
ENSG00000153561	6686	539
ENSG00000153563	3634	307
ENSG00000172116	5279	64
ENSG00000233673	2553	46
ENSG00000213605	657	2
ENSG00000187627	7166	1344
ENSG00000231351	505	488
ENSG00000226114	361	2
ENSG00000183281	3220	132
ENSG00000285793	2217	60
ENSG00000231259	1331	0
ENSG00000266931	285	0
ENSG00000287931	1277	2
ENSG00000230395	312	36
ENSG00000204745	3795	495
ENSG00000264793	74	12
ENSG00000233671	1376	4
ENSG00000281477	792	2
ENSG00000271097	594	0
ENSG00000287763	1417	4
ENSG00000233999	350	183
ENSG00000224881	888	6
ENSG00000280721	1475	31
ENSG00000222041	17693	1606
ENSG00000284879	3849	136
ENSG00000273445	540	46
ENSG00000214354	937	20
ENSG00000265507	80	0
ENSG00000225933	354	68
ENSG00000234231	2070	3
ENSG00000125551	4036	139
ENSG00000185304	7018	1470
ENSG00000229604	202	66
ENSG00000225428	363	2
ENSG00000233205	427	661
ENSG00000275597	601	7
ENSG00000288437	736	0
ENSG00000222724	194	0
ENSG00000287670	1212	30
ENSG00000172086	2028	753
ENSG00000115593	4552	0
ENSG00000265003	81	0
ENSG00000163586	2416	1
ENSG00000144115	7374	2096
ENSG00000232508	914	2
ENSG00000283262	70	0
ENSG00000212133	104	0
ENSG00000252395	107	0
ENSG00000224291	203	0
ENSG00000214336	2841	2
ENSG00000172073	798	0
ENSG00000225420	1747	15
ENSG00000172071	5469	665
ENSG00000234028	4283	68
ENSG00000287686	1208	24
ENSG00000153574	1813	367
ENSG00000230006	8042	382
ENSG00000240040	705	0
ENSG00000283270	1021	0
ENSG00000265510	85	2
ENSG00000211592	523	29857
ENSG00000211593	38	2
ENSG00000211594	37	0
ENSG00000211595	38	0
ENSG00000211596	39	0
ENSG00000211597	38	2
ENSG00000211598	538	347
ENSG00000211599	408	5
ENSG00000197794	298	1
ENSG00000225136	426	0
ENSG00000253435	340	0
ENSG00000243466	532	1217
ENSG00000239855	380	151
ENSG00000243063	445	31
ENSG00000240671	398	176
ENSG00000241755	409	348
ENSG00000253278	351	0
ENSG00000241351	392	478
ENSG00000243290	398	351
ENSG00000253497	347	98
ENSG00000253265	347	0
ENSG00000244437	442	1125
ENSG00000240864	378	125
ENSG00000240382	378	181
ENSG00000254157	343	0
ENSG00000253732	283	0
ENSG00000239951	400	2153
ENSG00000211611	406	4
ENSG00000253578	326	3
ENSG00000253625	323	0
ENSG00000241294	390	146
ENSG00000253202	253	0
ENSG00000254098	343	9
ENSG00000277852	398	0
ENSG00000244575	382	55
ENSG00000244116	390	126
ENSG00000253998	372	21
ENSG00000243238	390	55
ENSG00000253158	329	0
ENSG00000253870	311	2
ENSG00000242076	421	83
ENSG00000253860	293	0
ENSG00000253461	285	0
ENSG00000253487	223	0
ENSG00000239862	398	40
ENSG00000253592	247	0
ENSG00000242371	398	950
ENSG00000273962	320	20
ENSG00000283427	1252	56
ENSG00000283196	2414	629
ENSG00000276861	110	0
ENSG00000283132	1257	41
ENSG00000283214	377	3
ENSG00000283659	619	0
ENSG00000251039	336	18
ENSG00000251546	376	1098
ENSG00000254009	240	0
ENSG00000250036	353	66
ENSG00000253127	226	0
ENSG00000232747	271	0
ENSG00000253501	302	0
ENSG00000239975	479	159
ENSG00000253191	318	0
ENSG00000253999	281	0
ENSG00000239571	395	44
ENSG00000243264	400	29
ENSG00000242534	402	113
ENSG00000224607	335	111
ENSG00000211623	390	6
ENSG00000254097	235	0
ENSG00000241566	390	78
ENSG00000254345	286	0
ENSG00000253365	324	6
ENSG00000225523	409	5
ENSG00000211625	445	993
ENSG00000253765	262	0
ENSG00000254220	375	0
ENSG00000211626	371	2
ENSG00000242766	532	72
ENSG00000241244	378	113
ENSG00000224041	396	582
ENSG00000254292	355	0
ENSG00000276566	376	108
ENSG00000278857	371	188
ENSG00000211632	444	437
ENSG00000253906	281	2
ENSG00000211633	373	111
ENSG00000242580	532	15
ENSG00000239819	534	236
ENSG00000228325	384	164
ENSG00000275490	104	1
ENSG00000270999	347	3
ENSG00000265897	224	0
ENSG00000281904	1963	12
ENSG00000230964	96	4
ENSG00000261600	528	11
ENSG00000278131	1779	66
ENSG00000143429	3057	1016
ENSG00000222835	110	0
ENSG00000184303	1438	0
ENSG00000230572	1532	80
ENSG00000271627	583	0
ENSG00000223703	2395	30
ENSG00000232531	1047	80
ENSG00000286698	1496	0
ENSG00000236969	532	42
ENSG00000235235	354	19
ENSG00000214330	754	59
ENSG00000237085	98	4
ENSG00000227497	1829	2
ENSG00000214329	1184	1
ENSG00000226481	1373	0
ENSG00000234898	248	0
ENSG00000235147	442	2
ENSG00000223816	355	1
ENSG00000286156	1441	216
ENSG00000261522	2028	20
ENSG00000259916	1044	17
ENSG00000237383	262	0
ENSG00000227265	1190	4
ENSG00000213355	913	0
ENSG00000234837	712	0
ENSG00000223564	504	3
ENSG00000232502	343	1
ENSG00000235571	574	1
ENSG00000229089	8020	98
ENSG00000212140	107	0
ENSG00000278631	1306	6
ENSG00000259848	8352	44
ENSG00000163060	2215	8
ENSG00000237055	1096	0
ENSG00000232128	613	0
ENSG00000233158	400	1
ENSG00000231331	354	0
ENSG00000232594	368	0
ENSG00000233105	364	0
ENSG00000224585	123	1
ENSG00000233447	295	0
ENSG00000235186	318	1
ENSG00000277591	299	0
ENSG00000233850	478	0
ENSG00000172005	1453	5
ENSG00000231062	597	0
ENSG00000287362	1411	3
ENSG00000144029	8370	2132
ENSG00000144026	9384	1141
ENSG00000275111	3996	129
ENSG00000275768	909	0
ENSG00000233757	2304	16
ENSG00000155066	6067	10649
ENSG00000115041	7841	278
ENSG00000235129	379	0
ENSG00000115042	5678	1254
ENSG00000248821	217	0
ENSG00000233275	355	0
ENSG00000227120	424	0
ENSG00000204705	1191	1
ENSG00000277747	193	0
ENSG00000234903	218	0
ENSG00000144010	1668	0
ENSG00000238162	265	0
ENSG00000223917	744	0
ENSG00000237308	510	0
ENSG00000224719	284	0
ENSG00000226185	1371	0
ENSG00000272913	1594	174
ENSG00000229689	4978	962
ENSG00000236431	379	41
ENSG00000273305	501	64
ENSG00000233037	501	4
ENSG00000168992	1015	10
ENSG00000232717	1317	1
ENSG00000274028	506	1
ENSG00000230083	238	0
ENSG00000144015	1699	0
ENSG00000236026	229	0
ENSG00000271003	276	0
ENSG00000270193	742	0
ENSG00000204699	1024	1
ENSG00000275497	748	0
ENSG00000235959	424	0
ENSG00000236750	347	0
ENSG00000235584	2058	177
ENSG00000237510	2245	12
ENSG00000232931	8599	15793
ENSG00000174501	8574	16938
ENSG00000275961	288	3
ENSG00000231584	2140	1226
ENSG00000186281	5684	103
ENSG00000274286	3696	225
ENSG00000188886	1654	30
ENSG00000158050	1929	583
ENSG00000228873	197	0
ENSG00000084090	4414	1188
ENSG00000204685	4413	223
ENSG00000135956	6372	2567
ENSG00000144021	4828	2684
ENSG00000144028	11188	8380
ENSG00000230747	740	2
ENSG00000198885	4652	39
ENSG00000121152	6545	428
ENSG00000163121	2494	29
ENSG00000235480	440	0
ENSG00000196843	3561	8285
ENSG00000114982	9022	3274
ENSG00000249715	10475	44
ENSG00000114988	2709	402
ENSG00000158158	5088	995
ENSG00000264157	76	7
ENSG00000273265	415	11
ENSG00000168763	5887	2578
ENSG00000163126	4103	228
ENSG00000213337	5246	600
ENSG00000168758	6264	4719
ENSG00000168754	3533	15
ENSG00000286654	2948	13
ENSG00000274206	281	3
ENSG00000252845	108	0
ENSG00000275094	484	0
ENSG00000273634	737	0
ENSG00000248134	262	0
ENSG00000144188	1028	0
ENSG00000230343	265	0
ENSG00000236847	693	0
ENSG00000270748	304	0
ENSG00000271402	300	0
ENSG00000204670	288	0
ENSG00000188383	863	165
ENSG00000144199	2662	1048
ENSG00000279791	2499	81
ENSG00000275655	288	26
ENSG00000135976	11284	11895
ENSG00000277701	4777	4917
ENSG00000237837	555	0
ENSG00000271351	287	0
ENSG00000276050	311	0
ENSG00000271015	304	0
ENSG00000270252	281	0
ENSG00000271569	277	1
ENSG00000270450	304	0
ENSG00000278537	300	0
ENSG00000270187	287	0
ENSG00000230606	6724	12578
ENSG00000278766	1295	1741
ENSG00000196912	6771	7708
ENSG00000235833	1028	66
ENSG00000286036	1476	1
ENSG00000228970	1024	2
ENSG00000135940	1419	1088
ENSG00000115073	2853	3015
ENSG00000228486	6501	585
ENSG00000201806	141	4
ENSG00000115085	5111	1106
ENSG00000075568	13042	1891
ENSG00000235734	298	118
ENSG00000238719	64	0
ENSG00000168658	8307	21
ENSG00000231635	1574	0
ENSG00000222000	1164	1
ENSG00000144191	4343	7
ENSG00000227987	541	0
ENSG00000040933	13189	1030
ENSG00000183513	2756	405
ENSG00000115446	2230	227
ENSG00000071073	9636	3707
ENSG00000236564	1382	116
ENSG00000226791	5617	331
