GeneID	Length	first.sorted.bam
ENSG00000144488	32948	80
ENSG00000168427	14280	18
ENSG00000279484	3106	1
ENSG00000178752	9931	11
ENSG00000132323	33307	892
ENSG00000186235	7148	7
ENSG00000225057	23950	68
ENSG00000144485	2396	0
ENSG00000132326	46059	748
ENSG00000283635	11059	31
ENSG00000232306	5229	0
ENSG00000204104	80457	1447
ENSG00000202099	104	1
ENSG00000065802	25509	150
ENSG00000229915	653	0
ENSG00000274346	2613	36
ENSG00000225493	44365	73
ENSG00000234279	186309	204
ENSG00000286160	11320	0
ENSG00000224252	285	0
ENSG00000286748	12997	27
ENSG00000226992	1069	2
ENSG00000233608	62503	423
ENSG00000227744	6968	6
ENSG00000068024	353487	1526
ENSG00000266109	98	0
ENSG00000264810	100	0
ENSG00000286307	3985	0
ENSG00000287405	3537	0
ENSG00000265215	84	0
ENSG00000264292	81	0
ENSG00000222020	929	7
ENSG00000286525	91721	53
ENSG00000288082	3111	0
ENSG00000286188	6498	4
ENSG00000196758	7794	4
ENSG00000227459	5142	20
ENSG00000259889	583	0
ENSG00000220256	61905	43
ENSG00000130414	132896	1278
ENSG00000264279	80	0
ENSG00000182083	1492	0
ENSG00000178586	1951	0
ENSG00000231278	930	10
ENSG00000213048	951	0
ENSG00000172428	10245	86
ENSG00000178602	5537	0
ENSG00000286325	3163	5
ENSG00000286183	4699	4
ENSG00000227479	28476	24
ENSG00000276366	228	1
ENSG00000063660	32414	2664
ENSG00000218416	7400	0
ENSG00000207611	89	0
ENSG00000144504	89788	5702
ENSG00000287049	837	0
ENSG00000188542	5203	0
ENSG00000142327	15569	1873
ENSG00000260942	4000	162
ENSG00000142330	30972	1813
ENSG00000178623	25830	599
ENSG00000276949	283	0
ENSG00000185176	6489	1
ENSG00000219159	4081	0
ENSG00000184945	6633	2
ENSG00000274977	482	0
ENSG00000130294	107276	238
ENSG00000172482	11679	9
ENSG00000172478	10842	95
ENSG00000226321	86982	105
ENSG00000233392	12835	0
ENSG00000223991	4558	0
ENSG00000162804	96951	295
ENSG00000229996	700	0
ENSG00000225521	48518	0
ENSG00000122085	30164	142
ENSG00000115687	44166	1283
ENSG00000235861	219	0
ENSG00000115685	34077	1042
ENSG00000146205	36869	1751
ENSG00000115677	89798	4699
ENSG00000168385	38928	2160
ENSG00000286588	706	0
ENSG00000223374	1765	0
ENSG00000006607	138557	2618
ENSG00000288080	11859	0
ENSG00000263752	78	0
ENSG00000224232	678	0
ENSG00000115694	17061	2444
ENSG00000234235	14575	24
ENSG00000176720	22708	1062
ENSG00000273113	805	26
ENSG00000176946	52754	1125
ENSG00000207186	108	0
ENSG00000168397	36645	4321
ENSG00000168393	11198	634
ENSG00000168395	42394	1147
ENSG00000235351	1079	0
ENSG00000180902	34215	3692
ENSG00000215692	784	0
ENSG00000234793	948	0
ENSG00000154252	27466	88
ENSG00000215023	992	0
ENSG00000224272	3705	8
ENSG00000204099	8589	15
ENSG00000235151	657	2
ENSG00000188389	9011	80
ENSG00000188011	4224	12
ENSG00000233806	197360	2484
ENSG00000216921	8567	0
ENSG00000237940	6594	0
ENSG00000280119	4805	0
ENSG00000226423	994	0
ENSG00000287971	3786	0
ENSG00000232002	36539	5
ENSG00000261186	1107	2
ENSG00000220804	71521	1236
ENSG00000224160	198	0
ENSG00000244528	183	0
ENSG00000271153	454	13
ENSG00000223587	13105	16
ENSG00000224918	999	0
ENSG00000224318	87635	63
ENSG00000287140	9938	0
ENSG00000134121	212655	222
ENSG00000252017	104	0
ENSG00000231660	609	0
ENSG00000234661	22426	0
ENSG00000287505	27646	9
ENSG00000224957	310500	547
ENSG00000238075	526	0
ENSG00000224239	968	3
ENSG00000235158	4800	4
ENSG00000244169	296	0
ENSG00000134115	311560	469
ENSG00000232563	276	0
ENSG00000184423	469	4
ENSG00000214074	405	1
ENSG00000214073	475	5
ENSG00000225044	25090	42
ENSG00000223040	279	0
ENSG00000144619	959147	1349
ENSG00000227588	33833	0
ENSG00000286363	6232	0
ENSG00000230398	481	0
ENSG00000225310	345	0
ENSG00000237990	30210	3
ENSG00000091181	60288	85
ENSG00000253049	103	0
ENSG00000072756	23947	662
ENSG00000113851	35100	439
ENSG00000271870	494	0
ENSG00000223727	376610	861
ENSG00000144455	766460	5335
ENSG00000175928	50404	0
ENSG00000287720	128014	0
ENSG00000229241	2315	0
ENSG00000286579	42343	0
ENSG00000170364	14264	0
ENSG00000234325	381	0
ENSG00000231249	2273	39
ENSG00000150995	354496	2271
ENSG00000235947	2399	0
ENSG00000275981	353	0
ENSG00000235978	73000	1504
ENSG00000235831	83606	792
ENSG00000134107	5887	660
ENSG00000230182	369	2
ENSG00000224082	4218	9
ENSG00000207283	102	1
ENSG00000237566	235	0
ENSG00000134108	58668	917
ENSG00000233912	30425	36
ENSG00000268509	1127	0
ENSG00000134109	32313	304
ENSG00000265180	79	0
ENSG00000241227	298	0
ENSG00000230944	1227	2
ENSG00000229642	161279	197
ENSG00000226022	217402	472
ENSG00000232958	303	0
ENSG00000189229	246291	273
ENSG00000226258	174472	154
ENSG00000223719	770	0
ENSG00000196277	971533	1028
ENSG00000236152	307	0
ENSG00000237665	1391	0
ENSG00000288030	8294	0
ENSG00000236202	40593	0
ENSG00000270207	183593	58
ENSG00000227110	660662	2665
ENSG00000228351	46217	0
ENSG00000231401	7084	0
ENSG00000253081	120	0
ENSG00000071282	72862	0
ENSG00000224884	19399	0
ENSG00000125046	125641	175
ENSG00000215160	10759	0
ENSG00000182533	108007	95
ENSG00000180914	19221	0
ENSG00000070950	188372	1645
ENSG00000281863	138	0
ENSG00000199815	126	0
ENSG00000196220	382463	832
ENSG00000224808	1857	0
ENSG00000287623	3276	0
ENSG00000228723	1961	0
ENSG00000227929	2614	0
ENSG00000235830	7766	0
ENSG00000254485	70716	0
ENSG00000214041	750	0
ENSG00000206573	48891	944
ENSG00000134077	23821	0
ENSG00000168137	81626	12244
ENSG00000156959	55462	142
ENSG00000235338	1981	5
ENSG00000163719	52961	888
ENSG00000287878	28218	5
ENSG00000144550	26083	28
ENSG00000156983	16287	958
ENSG00000114026	38276	343
ENSG00000134072	12646	0
ENSG00000171148	13152	274
ENSG00000241553	15232	0
ENSG00000250151	42320	11
ENSG00000214021	47053	717
ENSG00000269886	336	0
ENSG00000156990	6754	0
ENSG00000187288	13544	59
ENSG00000171135	3776	283
ENSG00000163701	13791	1899
ENSG00000163702	16557	1934
ENSG00000212327	103	0
ENSG00000288550	15507	10
ENSG00000163703	11591	2
ENSG00000269894	553	0
ENSG00000163704	6867	270
ENSG00000230082	7384	156
ENSG00000269982	3823	171
ENSG00000125037	48580	1466
ENSG00000180385	20098	0
ENSG00000232901	294	0
ENSG00000206567	7162	1
ENSG00000186162	12128	514
ENSG00000144554	75517	1645
ENSG00000201182	104	0
ENSG00000229217	315	0
ENSG00000163705	26939	29
ENSG00000254999	11516	787
ENSG00000134086	11890	578
ENSG00000287086	3341	0
ENSG00000134070	78827	512
ENSG00000157014	33196	24
ENSG00000272410	36425	55
ENSG00000231177	1328	0
ENSG00000157017	7282	1
ENSG00000240288	9150	15
ENSG00000276678	70	0
ENSG00000157020	27982	2067
ENSG00000157087	383985	334
ENSG00000264534	57	0
ENSG00000216135	74	0
ENSG00000236999	4121	0
ENSG00000224771	3293	0
ENSG00000226567	4860	3
ENSG00000230599	4255	1
ENSG00000132164	124514	583
ENSG00000286962	63786	11
ENSG00000157103	47062	64
ENSG00000232287	13127	0
ENSG00000287964	30576	19
ENSG00000196639	126465	395
ENSG00000285906	32439	0
ENSG00000213964	327	0
ENSG00000197548	285357	6222
ENSG00000226621	258	0
ENSG00000235240	174	0
ENSG00000270531	268	0
ENSG00000144560	215282	3508
ENSG00000271716	3565	0
ENSG00000272483	596	0
ENSG00000144559	56478	829
ENSG00000230342	31499	141
ENSG00000224263	300	0
ENSG00000225275	1235	0
ENSG00000231897	5787	1
ENSG00000251038	1132	0
ENSG00000263988	298	1
ENSG00000157152	187645	381
ENSG00000226642	1166	0
ENSG00000157150	5845	0
ENSG00000233026	344	0
ENSG00000236062	660	1
ENSG00000132170	146989	994
ENSG00000225026	272	0
ENSG00000154743	55192	915
ENSG00000200114	119	0
ENSG00000251774	102	0
ENSG00000225526	46126	300
ENSG00000075975	26627	407
ENSG00000274514	277	0
ENSG00000132155	80626	3707
ENSG00000233252	185	1
ENSG00000088726	35930	206
ENSG00000213943	1279	630
ENSG00000144712	75445	279
ENSG00000272263	510	0
ENSG00000144713	7098	0
ENSG00000207496	139	0
ENSG00000250939	202	0
ENSG00000232746	7690	10
ENSG00000144711	386239	2804
ENSG00000231362	156	0
ENSG00000132182	104088	7058
ENSG00000238138	105	0
ENSG00000223398	466	1
ENSG00000244502	3072	14
ENSG00000163517	26701	653
ENSG00000163520	89298	346
ENSG00000224514	95943	70
ENSG00000154764	63814	34
ENSG00000233121	966	5
ENSG00000275340	4422	9
ENSG00000180438	145539	843
ENSG00000287059	8535	0
ENSG00000224752	765	16
ENSG00000163528	12794	102
ENSG00000170876	18666	671
ENSG00000268279	13036	23
ENSG00000228242	21342	0
ENSG00000154767	33475	203
ENSG00000170860	22306	324
ENSG00000255021	31473	27
ENSG00000251576	4118	4
ENSG00000199609	110	0
ENSG00000131389	86774	968
ENSG00000144596	66969	131
ENSG00000207163	107	0
ENSG00000234123	1941	9
ENSG00000283392	39409	39
ENSG00000235629	1239	1
ENSG00000154781	20914	1008
ENSG00000131379	97896	176
ENSG00000230172	2489	0
ENSG00000285969	1971	9
ENSG00000260902	12084	6
ENSG00000154783	123719	342
ENSG00000225733	28078	1430
ENSG00000177463	106017	2499
ENSG00000131368	22858	458
ENSG00000131381	29091	665
ENSG00000228874	361	16
ENSG00000227578	778	29
ENSG00000230524	54127	1698
ENSG00000131375	46765	1274
ENSG00000224660	10332	6
ENSG00000131370	87016	270
ENSG00000201162	107	0
ENSG00000226427	273	5
ENSG00000206562	59292	2246
ENSG00000144597	23038	0
ENSG00000206926	107	0
ENSG00000249786	19770	1
ENSG00000206561	71619	2142
ENSG00000263573	70	0
ENSG00000288077	2622	0
ENSG00000241064	283	0
ENSG00000131373	41154	790
ENSG00000169814	120971	813
ENSG00000206560	192536	2666
ENSG00000264354	74	0
ENSG00000279465	660	0
ENSG00000270409	1219	0
ENSG00000263740	295	0
ENSG00000287042	15822	690
ENSG00000207815	79	0
ENSG00000224728	1525	60
ENSG00000286689	1251	140
ENSG00000131386	57313	75
ENSG00000285654	1008	1
ENSG00000154813	7909	132
ENSG00000154814	85140	432
ENSG00000270739	1573	0
ENSG00000131378	200453	523
ENSG00000271964	549	0
ENSG00000272498	564	0
ENSG00000272529	1315	0
ENSG00000287377	9051	0
ENSG00000288050	3375	0
ENSG00000233570	17133	6
ENSG00000269391	7008	0
ENSG00000092345	83515	87
ENSG00000229271	9494	6
ENSG00000224039	1458	0
ENSG00000154822	287954	895
ENSG00000283885	65	0
ENSG00000226441	1451	0
ENSG00000285731	64151	45
ENSG00000131374	1287656	15883
ENSG00000231780	306	0
ENSG00000227309	361	0
ENSG00000271841	63	0
ENSG00000233133	176	0
ENSG00000286352	2714	0
ENSG00000213383	870	0
ENSG00000214286	715	0
ENSG00000226238	5522	0
ENSG00000274840	28378	0
ENSG00000182568	100212	0
ENSG00000272477	956	0
ENSG00000228956	475378	690
ENSG00000236570	1227	0
ENSG00000251761	107	0
ENSG00000183960	387133	506
ENSG00000271898	84	0
ENSG00000287069	313611	376
ENSG00000163576	67554	117
ENSG00000232953	3042	0
ENSG00000144566	38079	969
ENSG00000183977	32307	444
ENSG00000201545	123	0
ENSG00000230697	396	0
ENSG00000229468	155	8
ENSG00000114166	113959	703
ENSG00000266745	77	0
ENSG00000129810	25614	373
ENSG00000231304	971724	2444
ENSG00000199577	106	0
ENSG00000261734	2314	0
ENSG00000206807	113	0
ENSG00000282987	219576	123
ENSG00000236380	772	1
ENSG00000151789	961104	1621
ENSG00000225542	37171	0
ENSG00000223351	37263	0
ENSG00000132967	1111	5351
ENSG00000234723	511	0
ENSG00000271235	658	1
ENSG00000226183	1017	4
ENSG00000231915	1760	4
ENSG00000215016	453	3
ENSG00000233153	7775	12
ENSG00000182247	388775	12788
ENSG00000206728	104	0
ENSG00000228171	249	0
ENSG00000252562	99	1
ENSG00000212269	104	0
ENSG00000223791	2882	3
ENSG00000170142	85686	4128
ENSG00000231395	518	0
ENSG00000197885	54932	632
ENSG00000174748	7784	0
ENSG00000174738	35332	570
ENSG00000224074	6970	10
ENSG00000242109	849	0
ENSG00000151090	378604	4785
ENSG00000229756	360	0
ENSG00000224822	4299	0
ENSG00000228791	187625	256
ENSG00000272554	3309	0
ENSG00000265028	74	0
ENSG00000233544	626	0
ENSG00000237838	486387	819
ENSG00000244404	298	0
ENSG00000201713	120	0
ENSG00000077092	423601	1195
ENSG00000213877	486	0
ENSG00000201962	109	0
ENSG00000229421	339	0
ENSG00000272166	64	0
ENSG00000077097	67003	1465
ENSG00000275227	181	0
ENSG00000283971	67	0
ENSG00000238225	228	2
ENSG00000151092	71096	2503
ENSG00000213872	409	0
ENSG00000213871	746	0
ENSG00000151093	11618	194
ENSG00000230891	15224	14
ENSG00000234158	701	2
ENSG00000237603	556	0
ENSG00000230465	958	2
ENSG00000225386	8683	6
ENSG00000179796	94732	99
ENSG00000163491	259376	2340
ENSG00000224237	203	0
ENSG00000207251	104	0
ENSG00000287348	18393	11
ENSG00000033867	111700	1848
ENSG00000227523	311	0
ENSG00000230807	371	5
ENSG00000201033	162	0
ENSG00000232167	42	0
ENSG00000238912	102	0
ENSG00000223968	255	1
ENSG00000271943	6136	236
ENSG00000232766	440	3
ENSG00000272282	1096	6
ENSG00000163508	6763	26
ENSG00000225548	134028	723
ENSG00000229243	3251	0
ENSG00000235493	142495	367
ENSG00000187118	83559	967
ENSG00000163512	34048	210
ENSG00000206559	189402	4
ENSG00000283563	1418360	103
ENSG00000234048	482	0
ENSG00000230480	349	0
ENSG00000144642	1435601	1178
ENSG00000235904	236157	0
ENSG00000215004	1204	0
ENSG00000226216	371	0
ENSG00000203506	116559	0
ENSG00000227795	174	0
ENSG00000235593	7346	0
ENSG00000287774	12490	14
ENSG00000199927	217	0
ENSG00000281710	216	0
ENSG00000227260	8361	6
ENSG00000227549	4591	0
ENSG00000163513	87542	583
ENSG00000224618	375	0
ENSG00000261468	1916	4
ENSG00000144644	168566	235
ENSG00000265376	84	0
ENSG00000213854	900	1
ENSG00000222983	133	0
ENSG00000230111	400	1
ENSG00000227339	3063	20
ENSG00000163527	104979	1424
ENSG00000144645	419691	3580
ENSG00000232490	17595	0
ENSG00000223965	1706	0
ENSG00000197385	9974	0
ENSG00000235670	483	0
ENSG00000201701	128	0
ENSG00000252398	107	0
ENSG00000251590	2638	0
ENSG00000152642	63021	1280
ENSG00000236732	813	0
ENSG00000237433	881	97
ENSG00000261572	1891	78
ENSG00000170293	131643	12450
ENSG00000270377	172	0
ENSG00000234737	1291	0
ENSG00000153551	91370	1832
ENSG00000091317	21541	364
ENSG00000276147	107	0
ENSG00000213849	371	3
ENSG00000144635	44885	1128
ENSG00000226955	341	0
ENSG00000231552	1000	1
ENSG00000237676	333	25
ENSG00000182973	88731	1812
ENSG00000251224	6820	0
ENSG00000213842	992	0
ENSG00000227337	471	101
ENSG00000206557	79828	107
ENSG00000183813	4706	17
ENSG00000170266	100594	1976
ENSG00000223899	948	0
ENSG00000235424	288	0
ENSG00000188167	6726	0
ENSG00000275090	299	1
ENSG00000170275	33760	1122
ENSG00000272149	3618	0
ENSG00000173705	68768	295
ENSG00000230119	96	0
ENSG00000153558	126638	3420
ENSG00000153560	53036	639
ENSG00000252700	62	0
ENSG00000202175	116	1
ENSG00000163539	222112	4594
ENSG00000238008	224	0
ENSG00000228112	355	1
ENSG00000227707	333	1
ENSG00000271643	4896	134
ENSG00000170248	71137	3755
ENSG00000226320	720276	1290
ENSG00000287981	4319	0
ENSG00000236452	65568	0
ENSG00000227498	19063	0
ENSG00000287641	1355	1
ENSG00000235534	1214	0
ENSG00000228767	1445	84
ENSG00000212442	107	1
ENSG00000172995	155552	126
ENSG00000230830	1765	0
ENSG00000207625	84	0
ENSG00000226489	333	1
ENSG00000236158	682	0
ENSG00000144681	167664	318
ENSG00000231382	21452	41
ENSG00000201315	330	1
ENSG00000163673	51928	69
ENSG00000230067	17051	86
ENSG00000279727	3223	29
ENSG00000281100	2008	49
ENSG00000168016	118279	2551
ENSG00000234073	546	0
ENSG00000210181	126	6
ENSG00000272334	556	8
ENSG00000236165	525	62
ENSG00000178567	8089	1168
ENSG00000076242	57497	1257
ENSG00000224858	492	0
ENSG00000093167	131064	2419
ENSG00000206645	102	0
ENSG00000225558	445	0
ENSG00000199594	104	0
ENSG00000224080	447	0
ENSG00000271993	628	0
ENSG00000231449	463	5
ENSG00000271653	1210	1
ENSG00000270194	2389	33
ENSG00000144674	123575	30543
ENSG00000230409	906	0
ENSG00000222208	118	0
ENSG00000198590	59125	872
ENSG00000144668	371393	829
ENSG00000239105	63	0
ENSG00000235257	168148	1377
ENSG00000235482	791	0
ENSG00000236411	525	0
ENSG00000144677	122590	2449
ENSG00000199075	77	0
ENSG00000136059	19130	1572
ENSG00000187091	22267	432
ENSG00000200579	102	0
ENSG00000008226	84821	151
ENSG00000231668	637	0
ENSG00000060971	34114	1591
ENSG00000201965	103	0
ENSG00000172936	4545	928
ENSG00000172939	90396	2089
ENSG00000172940	12946	39
ENSG00000237982	485	0
ENSG00000144671	36282	67
ENSG00000199514	107	0
ENSG00000230123	3834	8
ENSG00000093217	74589	3650
ENSG00000229589	3794	16
ENSG00000114739	39253	651
ENSG00000157036	46035	366
ENSG00000207512	102	0
ENSG00000230683	383	0
ENSG00000232439	524	0
ENSG00000183873	101631	90
ENSG00000185313	119485	148
ENSG00000231243	1401	2
ENSG00000168356	206175	471
ENSG00000206708	107	0
ENSG00000114742	44659	654
ENSG00000114745	11705	1620
ENSG00000168026	31200	838
ENSG00000284158	61	0
ENSG00000144655	12708	377
ENSG00000284669	24672	53
ENSG00000283849	1818	0
ENSG00000214305	251	0
ENSG00000287620	1826	11
ENSG00000168334	9387	2
ENSG00000287995	3517	6
ENSG00000215034	474	0
ENSG00000287958	5159	1
ENSG00000168329	18241	27
ENSG00000270367	1936	0
ENSG00000287780	91745	1448
ENSG00000179934	3972	0
ENSG00000228168	961	0
ENSG00000238267	751	0
ENSG00000223668	1378	0
ENSG00000144659	13982	768
ENSG00000168028	5827	4486
ENSG00000206760	151	0
ENSG00000202363	153	0
ENSG00000286996	4227	12
ENSG00000286781	22696	41
ENSG00000168314	62282	92
ENSG00000285885	7731	0
ENSG00000230757	1068	1
ENSG00000170011	451408	6125
ENSG00000201570	142	0
ENSG00000280739	248589	725
ENSG00000265327	300	0
ENSG00000202517	134	0
ENSG00000114784	2718	49
ENSG00000223797	139528	345
ENSG00000230274	565	0
ENSG00000168032	41561	0
ENSG00000188846	11296	5890
ENSG00000177873	13941	0
ENSG00000177842	41606	500
ENSG00000199906	113	0
ENSG00000172888	49808	1087
ENSG00000234067	894	1
ENSG00000226845	1288	3
ENSG00000226302	2303	5
ENSG00000229072	273	7
ENSG00000231873	142768	215
ENSG00000234287	255	0
ENSG00000287415	6433	7
ENSG00000233096	1038	1
ENSG00000233919	6261	8
ENSG00000275256	196	0
ENSG00000168036	65356	1990
ENSG00000168038	715532	5740
ENSG00000252409	166	0
ENSG00000222942	305	0
ENSG00000223513	245	0
ENSG00000251986	98	0
ENSG00000212145	143	0
ENSG00000234270	319	0
ENSG00000235339	1027	3
ENSG00000182606	212089	3388
ENSG00000229339	514	0
ENSG00000234562	726	0
ENSG00000222872	126	0
ENSG00000187094	8361	5
ENSG00000281160	1402	0
ENSG00000231280	1691	1
ENSG00000229572	1780	7
ENSG00000157093	13528	27
ENSG00000235787	240	2
ENSG00000114812	48275	1072
ENSG00000232354	26794	0
ENSG00000093183	53112	580
ENSG00000008324	13275	0
ENSG00000114857	48081	24
ENSG00000230084	52426	7
ENSG00000114853	13884	162
ENSG00000287629	17921	28
ENSG00000240203	303	0
ENSG00000157119	7008	1
ENSG00000285539	40260	0
ENSG00000010282	10162	0
ENSG00000230970	4236	0
ENSG00000280571	98763	89
ENSG00000244607	67498	0
ENSG00000287417	3736	0
ENSG00000173811	14194	0
ENSG00000225611	3024	0
ENSG00000181061	20234	0
ENSG00000235288	67342	0
ENSG00000144648	83223	0
ENSG00000273328	98692	0
ENSG00000273291	246426	71
ENSG00000240747	133310	0
ENSG00000180432	19894	0
ENSG00000236459	946	0
ENSG00000182983	13193	0
ENSG00000206552	2534	0
ENSG00000144649	80945	18
ENSG00000232375	331	0
ENSG00000144647	26848	250
ENSG00000227245	590	0
ENSG00000285766	2208	0
ENSG00000163788	138253	738
ENSG00000241939	305	0
ENSG00000234617	5230	0
ENSG00000160746	336736	3856
ENSG00000251811	120	0
ENSG00000223916	909	0
ENSG00000011198	44264	973
ENSG00000235886	1022	0
ENSG00000271192	548	0
ENSG00000272121	1069	1
ENSG00000252980	100	0
ENSG00000207954	99	0
ENSG00000280435	1670	2
ENSG00000261786	5067	17
ENSG00000173769	90213	194
ENSG00000271937	612	0
ENSG00000179152	71333	1739
ENSG00000225873	18820	6
ENSG00000283036	5396	0
ENSG00000185219	45966	440
ENSG00000178917	15790	90
ENSG00000214825	1062	0
ENSG00000277509	437	2
ENSG00000196345	38981	5
ENSG00000236869	128297	45
ENSG00000144792	21472	0
ENSG00000214820	1089	0
ENSG00000186448	63584	0
ENSG00000233509	7670	0
ENSG00000169981	12060	0
ENSG00000272077	1953	0
ENSG00000235805	1576	2
ENSG00000196653	11189	28
ENSG00000186446	7488	7
ENSG00000163807	23959	360
ENSG00000163808	111656	964
ENSG00000284498	94	0
ENSG00000169964	3767	0
ENSG00000163810	40383	30
ENSG00000235845	1748	0
ENSG00000163812	60929	445
ENSG00000227123	810	0
ENSG00000075914	60826	258
ENSG00000163815	34524	0
ENSG00000252410	115	0
ENSG00000163814	64146	977
ENSG00000224094	402	536
ENSG00000249992	1822	2
ENSG00000202268	212	0
ENSG00000011376	166166	794
ENSG00000232455	25572	0
ENSG00000144791	130948	1433
ENSG00000230530	12832	7
ENSG00000211456	56354	541
ENSG00000244357	296	0
ENSG00000279017	1025	3
ENSG00000163817	41088	49
ENSG00000163818	92727	145
ENSG00000285788	24307	0
ENSG00000236930	474	0
ENSG00000173585	16672	0
ENSG00000201635	112	0
ENSG00000163820	77926	683
ENSG00000172215	7419	0
ENSG00000173578	10719	11
ENSG00000226933	861	0
ENSG00000229515	1320	2
ENSG00000183625	103103	191
ENSG00000163823	6603	0
ENSG00000236736	1332	2
ENSG00000121807	7195	7
ENSG00000223552	42105	28
ENSG00000160791	5353	0
ENSG00000121797	5832	4
ENSG00000283646	7068	2
ENSG00000012223	49590	66
ENSG00000163825	2975	0
ENSG00000163827	64715	80
ENSG00000268324	2297	0
ENSG00000241186	7924	1
ENSG00000283877	36077	40
ENSG00000283473	14109	14
ENSG00000286570	14337	19
ENSG00000251967	81	0
ENSG00000178038	24710	2269
ENSG00000181585	16359	17
ENSG00000206549	100460	100
ENSG00000283706	5753	0
ENSG00000261603	16847	0
ENSG00000188086	8800	0
ENSG00000284672	70467	0
ENSG00000286651	3813	0
ENSG00000238013	268	0
ENSG00000226074	3128	0
ENSG00000178055	4554	2
ENSG00000160808	47062	36
ENSG00000160801	26079	84
ENSG00000273682	129	17
ENSG00000160799	60285	1063
ENSG00000160796	30039	5212
ENSG00000236409	2642	19
ENSG00000181555	147539	5252
ENSG00000275940	176	0
ENSG00000227398	82416	1561
ENSG00000088727	55426	316
ENSG00000239128	104	0
