GeneID	Length	third.sorted.bam
ENSG00000146263	141057	2970
ENSG00000271860	1117567	426
ENSG00000226207	6245	0
ENSG00000238367	91	0
ENSG00000220505	334	0
ENSG00000236920	4664	0
ENSG00000187472	249	18
ENSG00000283010	2542	1
ENSG00000184486	4885	4
ENSG00000112234	79472	843
ENSG00000271042	313	0
ENSG00000265226	88	0
ENSG00000232699	736	40
ENSG00000146267	78895	927
ENSG00000132423	24795	138
ENSG00000132424	27282	7469
ENSG00000228506	7402	363
ENSG00000123552	89350	1981
ENSG00000279170	69207	820
ENSG00000274603	109	0
ENSG00000112237	26439	0
ENSG00000219755	745	0
ENSG00000112238	8805	2
ENSG00000199303	111	0
ENSG00000152034	75729	63
ENSG00000229315	113680	72
ENSG00000219257	865	0
ENSG00000275716	458	0
ENSG00000213177	600	72
ENSG00000216378	984	0
ENSG00000112246	79913	18
ENSG00000228082	10367	0
ENSG00000112249	373179	6069
ENSG00000220695	777	0
ENSG00000260000	1517	122
ENSG00000270987	736	37
ENSG00000164418	888827	1387
ENSG00000218475	1143	0
ENSG00000287397	1329	0
ENSG00000218536	684	1
ENSG00000287499	19557	0
ENSG00000219757	426	0
ENSG00000217120	1384	0
ENSG00000202283	134	0
ENSG00000288084	8665	2
ENSG00000216817	2116	1
ENSG00000214428	1224	0
ENSG00000287616	41064	41
ENSG00000218173	431	0
ENSG00000085382	131826	837
ENSG00000252944	105	0
ENSG00000227535	14692	0
ENSG00000271099	1675	0
ENSG00000203809	76984	39
ENSG00000187772	146717	91
ENSG00000212147	107	0
ENSG00000112276	40336	52
ENSG00000203808	33645	2
ENSG00000132429	22115	10
ENSG00000085377	180843	1703
ENSG00000231628	2740	0
ENSG00000216639	747	0
ENSG00000219902	371	0
ENSG00000286084	185596	78
ENSG00000237567	19630	13
ENSG00000219088	1673	0
ENSG00000284999	213664	126
ENSG00000200198	315	0
ENSG00000057657	116477	40
ENSG00000057663	280369	1223
ENSG00000269919	454	0
ENSG00000273744	87	0
ENSG00000244710	299	0
ENSG00000252444	111	0
ENSG00000233941	1152	1
ENSG00000112297	211301	1459
ENSG00000207499	102	0
ENSG00000202386	117	0
ENSG00000282408	5753	0
ENSG00000200314	102	0
ENSG00000130347	58728	641
ENSG00000200295	104	0
ENSG00000130348	38840	917
ENSG00000216977	466	0
ENSG00000229654	4460	3
ENSG00000235142	82815	53
ENSG00000202285	107	0
ENSG00000207577	96	0
ENSG00000272398	5797	26719
ENSG00000130349	23388	755
ENSG00000178409	50088	1433
ENSG00000252125	100	1
ENSG00000164494	307003	3374
ENSG00000276620	274	0
ENSG00000220237	394	0
ENSG00000112320	171201	168
ENSG00000234206	1919	0
ENSG00000280135	2920	6
ENSG00000146285	122164	236
ENSG00000025796	90453	10196
ENSG00000238420	95	0
ENSG00000232778	455	0
ENSG00000272476	2574	42
ENSG00000224987	602	0
ENSG00000253090	115	0
ENSG00000231112	221	0
ENSG00000225093	1212	383
ENSG00000271734	470	14
ENSG00000081087	124446	890
ENSG00000238490	113	0
ENSG00000225174	35936	0
ENSG00000112333	22784	5
ENSG00000279398	447	0
ENSG00000112335	50025	2555
ENSG00000233511	187	0
ENSG00000212525	107	0
ENSG00000286562	7913	16
ENSG00000230248	905	0
ENSG00000206974	104	0
ENSG00000135537	231806	934
ENSG00000238055	326	0
ENSG00000279498	780	0
ENSG00000238079	156	0
ENSG00000227072	569	0
ENSG00000200799	105	0
ENSG00000287044	116407	79
ENSG00000271608	190	0
ENSG00000118689	124940	6735
ENSG00000228976	286	0
ENSG00000203801	18289	34
ENSG00000219565	4928	11
ENSG00000286511	38185	78
ENSG00000231559	247	0
ENSG00000118690	126061	992
ENSG00000218872	338	0
ENSG00000228834	259	0
ENSG00000230290	1128	0
ENSG00000080546	108383	1780
ENSG00000271730	644	0
ENSG00000199944	106	0
ENSG00000183137	68823	538
ENSG00000203799	189233	712
ENSG00000233908	123	0
ENSG00000219700	1933	0
ENSG00000201023	102	0
ENSG00000218632	740	0
ENSG00000135535	15954	4938
ENSG00000260273	872	21
ENSG00000185250	50957	504
ENSG00000135587	3196	897
ENSG00000135596	21907	3724
ENSG00000112365	20626	210
ENSG00000223537	23163	7
ENSG00000155085	198362	1149
ENSG00000112367	134131	1133
ENSG00000232311	2264	9
ENSG00000146360	2463	1
ENSG00000286691	20231	37
ENSG00000112290	80186	351
ENSG00000168438	74135	866
ENSG00000053328	112345	37
ENSG00000287268	12591	0
ENSG00000203797	23805	9
ENSG00000004809	51955	14
ENSG00000241162	308	0
ENSG00000260188	1530	0
ENSG00000219559	441	6
ENSG00000270934	613	0
ENSG00000155111	205981	3003
ENSG00000213150	860	0
ENSG00000217041	339	0
ENSG00000219150	521	0
ENSG00000200522	99	0
ENSG00000212587	128	2
ENSG00000199360	106	0
ENSG00000213149	909	14
ENSG00000271607	592	5
ENSG00000123505	24110	946
ENSG00000219329	542	4
ENSG00000155115	9185	795
ENSG00000197498	46249	642
ENSG00000218803	654	6
ENSG00000112394	143692	180
ENSG00000200926	120	0
ENSG00000231046	31288	28
ENSG00000173214	186028	2191
ENSG00000271789	1385	0
ENSG00000009413	184688	622
ENSG00000272356	4315	0
ENSG00000220392	482	0
ENSG00000229276	967	0
ENSG00000218676	1522	0
ENSG00000231889	114792	1033
ENSG00000220506	723	0
ENSG00000286616	5765	0
ENSG00000056972	51526	331
ENSG00000255389	2421	0
ENSG00000010810	213121	1485
ENSG00000227012	9116	34
ENSG00000112761	15612	90
ENSG00000074935	16867	507
ENSG00000203778	15200	202
ENSG00000112769	147009	1315
ENSG00000237234	11712	0
ENSG00000207044	107	0
ENSG00000270661	1931	0
ENSG00000271208	594	0
ENSG00000226440	70917	0
ENSG00000281613	113289	11
ENSG00000216663	997	0
ENSG00000251258	3965	0
ENSG00000219773	874	268
ENSG00000215807	1286	141
ENSG00000217770	1741	0
ENSG00000286914	4002	0
ENSG00000232299	5099	0
ENSG00000225580	1178	107
ENSG00000271498	532	0
ENSG00000201386	107	6
ENSG00000288560	96144	159
ENSG00000218490	479	0
ENSG00000287728	11164	2
ENSG00000216904	1907	0
ENSG00000223811	10942	0
ENSG00000232316	5016	6
ENSG00000236347	12676	28
ENSG00000218208	447	36
ENSG00000230943	33164	60
ENSG00000231912	45540	17
ENSG00000219758	343	0
ENSG00000277443	6131	3709
ENSG00000227502	5339	40
ENSG00000175967	17511	71
ENSG00000196591	78281	2450
ENSG00000228624	502005	82
ENSG00000216723	863	0
ENSG00000249853	287460	0
ENSG00000216471	625	0
ENSG00000212333	106	0
ENSG00000218089	1166	0
ENSG00000232395	11403	1
ENSG00000226079	21893	10
ENSG00000287097	179287	59
ENSG00000251882	104	0
ENSG00000219619	255	0
ENSG00000228777	10377	2
ENSG00000111816	129743	1424
ENSG00000287933	12853	0
ENSG00000186743	740	0
ENSG00000178425	148647	1090
ENSG00000123500	39839	0
ENSG00000218428	515	0
ENSG00000236326	542	0
ENSG00000187189	4112	717
ENSG00000111817	190689	744
ENSG00000233558	623	0
ENSG00000189241	12171	0
ENSG00000285446	64302	24
ENSG00000217241	552	0
ENSG00000218153	1347	0
ENSG00000244158	2954	0
ENSG00000188820	2402	1
ENSG00000234117	4803	1
ENSG00000173626	50696	14
ENSG00000178033	13150	0
ENSG00000164451	29856	1
ENSG00000111832	26267	781
ENSG00000111834	16507	96
ENSG00000153975	33177	616
ENSG00000196911	60681	1226
ENSG00000183807	13523	8
ENSG00000173612	36999	49
ENSG00000185002	54950	7
ENSG00000217089	169	0
ENSG00000200248	118	0
ENSG00000287253	2575	0
ENSG00000170162	8008	0
ENSG00000047936	137556	6
ENSG00000251814	275	0
ENSG00000222713	304	0
ENSG00000282218	255361	19
ENSG00000219703	852	0
ENSG00000226181	2396	0
ENSG00000164465	116042	0
ENSG00000207461	105	0
ENSG00000047932	42274	1191
ENSG00000218233	11382	26
ENSG00000153989	35259	2709
ENSG00000196376	410413	407
ENSG00000230202	474	0
ENSG00000216809	2524	11
ENSG00000111860	249304	723
ENSG00000169075	1477	0
ENSG00000198523	13421	0
ENSG00000286339	11181	0
ENSG00000217330	565	0
ENSG00000225549	25903	80
ENSG00000111877	121721	1447
ENSG00000111875	15020	0
ENSG00000253194	247976	633
ENSG00000111879	189625	0
ENSG00000222649	95	0
ENSG00000207982	97	0
ENSG00000220139	180	0
ENSG00000111885	172557	1186
ENSG00000216316	582	0
ENSG00000200732	105	0
ENSG00000287100	41910	196
ENSG00000265725	79	4
ENSG00000286540	244279	364
ENSG00000206857	107	0
ENSG00000200310	122	0
ENSG00000216710	293	0
ENSG00000287992	4743	1
ENSG00000146350	255252	7562
ENSG00000206598	107	0
ENSG00000207403	102	0
ENSG00000220447	389	0
ENSG00000272714	1034	0
ENSG00000152661	14133	295
ENSG00000199458	141	0
ENSG00000219784	1636	2
ENSG00000201379	141	0
ENSG00000222659	190	0
ENSG00000220326	213	1
ENSG00000218180	896	1
ENSG00000219135	488	3
ENSG00000217139	1348	1
ENSG00000220184	590	1
ENSG00000199932	164	0
ENSG00000025156	33569	525
ENSG00000279453	2435	168
ENSG00000111897	28457	3698
ENSG00000275339	255	0
ENSG00000135549	254457	267
ENSG00000279114	12239	0
ENSG00000277408	314	0
ENSG00000287258	58843	0
ENSG00000272472	1384	0
ENSG00000287818	6928	0
ENSG00000240606	250	0
ENSG00000164434	4359	12
ENSG00000172594	20672	265
ENSG00000232362	311	3
ENSG00000285652	20864	6
ENSG00000146352	76691	6
ENSG00000186439	420755	43
ENSG00000235535	120827	0
ENSG00000285691	37974	0
ENSG00000285941	95613	6
ENSG00000188580	1021776	197
ENSG00000237321	6046	0
ENSG00000236548	318732	497
ENSG00000146373	130089	1349
ENSG00000111907	145359	917
ENSG00000111906	82117	718
ENSG00000286299	6742	0
ENSG00000226409	75160	274
ENSG00000237742	171646	60
ENSG00000224506	45866	0
ENSG00000135547	13606	188
ENSG00000111912	150874	1706
ENSG00000232131	21003	0
ENSG00000222445	331	0
ENSG00000111911	23475	337
ENSG00000251920	123	0
ENSG00000066651	217339	1427
ENSG00000213133	435	20
ENSG00000286215	909387	535
ENSG00000203760	8702	0
ENSG00000207632	83	0
ENSG00000201613	107	0
ENSG00000275953	1087	0
ENSG00000217325	903	0
ENSG00000217404	812	0
ENSG00000287731	2219	0
ENSG00000146374	80811	0
ENSG00000118518	21958	1177
ENSG00000093144	54898	165
ENSG00000251768	91	0
ENSG00000213131	1034	63
ENSG00000220744	891	11
ENSG00000220522	418	1
ENSG00000220694	554	0
ENSG00000255330	80596	8
ENSG00000189367	20984	0
ENSG00000214338	46398	0
ENSG00000184530	72366	18
ENSG00000219284	2364	0
ENSG00000218187	419	0
ENSG00000260212	915	0
ENSG00000219699	890	2
ENSG00000281248	17002	30
ENSG00000172673	210560	303
ENSG00000274493	220	0
ENSG00000152894	551896	5478
ENSG00000227945	57363	0
ENSG00000224733	650	0
ENSG00000213130	772	0
ENSG00000206982	102	0
ENSG00000220110	466	0
ENSG00000202200	92	0
ENSG00000196569	633429	648
ENSG00000220884	994	0
ENSG00000219642	1598	0
ENSG00000252554	106	0
ENSG00000226149	136563	269
ENSG00000233351	1796	0
ENSG00000146376	134046	1253
ENSG00000218689	815	0
ENSG00000219666	277	0
ENSG00000218725	1307	4
ENSG00000219302	534	0
ENSG00000203756	30304	38
ENSG00000198945	127751	397
ENSG00000227678	12770	11
ENSG00000164483	221111	425
ENSG00000164484	77330	109
ENSG00000202438	117	0
ENSG00000229923	467	0
ENSG00000256162	9730	1
ENSG00000079819	223976	739
ENSG00000118507	148069	889
ENSG00000218857	1162	0
ENSG00000219776	478	5
ENSG00000118520	113501	125
ENSG00000112282	54277	3074
ENSG00000154269	118977	2011
ENSG00000252560	149	0
ENSG00000180658	1758	0
ENSG00000236761	2577	0
ENSG00000216917	592	1
ENSG00000266807	60	0
ENSG00000197594	87140	2185
ENSG00000219532	289	0
ENSG00000200895	320	0
ENSG00000237115	2433	0
ENSG00000236673	18603	4
ENSG00000280058	1337	0
ENSG00000118523	3197	1269
ENSG00000227220	126448	113
ENSG00000236166	14196	20
ENSG00000265669	72	0
ENSG00000280155	1544	1
ENSG00000228495	37487	14
ENSG00000223912	1351	1
ENSG00000079931	105421	311
ENSG00000079950	67332	1840
ENSG00000225343	466	0
ENSG00000237110	1047	0
ENSG00000146385	1029	0
ENSG00000235998	242	0
ENSG00000146383	1038	0
ENSG00000135569	1014	0
ENSG00000237449	1039	0
ENSG00000286663	2769	1
ENSG00000179073	1078	0
ENSG00000146378	7254	0
ENSG00000146399	1154	0
ENSG00000218194	499	0
ENSG00000112299	33207	27
ENSG00000218991	885	0
ENSG00000093134	14149	1343
ENSG00000112303	19590	987
ENSG00000234484	1277	0
ENSG00000271488	799	0
ENSG00000146409	43970	912
ENSG00000112306	2996	1671
ENSG00000206754	73	0
ENSG00000221500	76	0
ENSG00000200534	130	0
ENSG00000220557	642	0
ENSG00000279960	1896	0
ENSG00000231023	153154	30
ENSG00000213122	490	0
ENSG00000286438	41889	0
ENSG00000220113	249	1
ENSG00000112319	291531	69
ENSG00000223542	4388	0
ENSG00000234567	3749	0
ENSG00000227954	390551	311
ENSG00000238059	308	0
ENSG00000272428	391	0
ENSG00000218213	701	0
ENSG00000223586	51776	0
ENSG00000118526	6441	1
ENSG00000028839	38263	198
ENSG00000288529	26785	0
ENSG00000146411	65044	106
ENSG00000278744	186	0
ENSG00000287413	47311	18
ENSG00000216753	502	0
ENSG00000266875	296	0
ENSG00000118515	148867	511
ENSG00000276703	78	0
ENSG00000200058	109	0
ENSG00000201309	102	0
ENSG00000286887	7997	0
ENSG00000220378	1699	0
ENSG00000236700	161275	33
ENSG00000287974	3650	0
ENSG00000213118	759	0
ENSG00000231971	92347	13
ENSG00000232310	169237	154
ENSG00000218772	1135	0
ENSG00000229722	3139	0
ENSG00000227723	6007	0
ENSG00000236389	1290	9
ENSG00000213117	886	6
ENSG00000118514	32723	111
ENSG00000240056	1059	0
ENSG00000112339	142679	1519
ENSG00000283409	95	0
ENSG00000232876	5518	0
ENSG00000118513	37866	839
ENSG00000236703	913	0
ENSG00000207689	97	0
ENSG00000224374	938	3
ENSG00000135541	214234	6346
ENSG00000234084	5591	0
ENSG00000287094	4567	0
ENSG00000201012	106	0
ENSG00000231028	316569	1133
ENSG00000226540	1007	0
ENSG00000233534	5895	0
ENSG00000217482	628	0
ENSG00000236378	1319	0
ENSG00000171408	343874	235
ENSG00000286313	26890	0
ENSG00000288054	5354	0
ENSG00000237596	233816	16
ENSG00000213111	334	0
ENSG00000277973	383	0
ENSG00000146410	19312	91
ENSG00000029363	33225	7415
ENSG00000216519	276	0
ENSG00000260418	374	86
ENSG00000135525	208539	7826
ENSG00000220660	951	0
ENSG00000216613	579	0
ENSG00000218424	289	0
ENSG00000271765	301	0
ENSG00000272189	1894	273
ENSG00000197442	235432	3927
ENSG00000234263	19133	0
ENSG00000212242	113	0
ENSG00000286646	2236	0
ENSG00000112357	91371	753
ENSG00000201807	134	0
ENSG00000213109	1297	0
ENSG00000182747	3360	1
ENSG00000207247	102	0
ENSG00000230350	288	0
ENSG00000225391	11070	4
ENSG00000235399	4335	1
ENSG00000016402	45210	25
ENSG00000164485	29829	2
ENSG00000027697	21965	972
ENSG00000177468	2196	0
ENSG00000213108	476	26
ENSG00000230533	105987	397
ENSG00000283265	7348	0
ENSG00000220412	1779	0
ENSG00000234956	62666	13
ENSG00000207300	113	0
ENSG00000237499	44561	358
ENSG00000118503	16099	741
ENSG00000287393	2992	1
ENSG00000226004	2724	3
ENSG00000229922	27157	10
ENSG00000219463	878	0
ENSG00000112378	18915	5923
ENSG00000112379	182725	16381
ENSG00000254440	2506	0
ENSG00000262543	5171	4
ENSG00000218499	172	0
ENSG00000215878	976	13
ENSG00000051620	18667	3175
ENSG00000135540	270529	4562
ENSG00000266555	82	0
ENSG00000274594	285	0
ENSG00000216802	748	0
ENSG00000225177	4741	143
ENSG00000279968	48442	143
ENSG00000024862	19811	143
ENSG00000203734	108160	625
ENSG00000225415	1053	0
ENSG00000220600	509	0
ENSG00000135597	84769	3499
ENSG00000146386	14558	1036
ENSG00000112406	45723	59
ENSG00000231329	95450	0
ENSG00000272446	118025	0
ENSG00000164440	51938	17
ENSG00000226571	395923	550
ENSG00000218565	1563	0
ENSG00000164442	2842	0
ENSG00000238099	39023	0
ENSG00000219806	767	0
ENSG00000205695	1586	0
ENSG00000231426	182838	48
ENSG00000225148	21288	11
ENSG00000287820	52231	8
ENSG00000236013	117370	18
ENSG00000252107	104	0
ENSG00000263514	75	0
ENSG00000285875	322594	149
ENSG00000264390	70	0
ENSG00000217684	734	0
ENSG00000234147	6967	0
ENSG00000216548	454	0
ENSG00000275138	239	0
ENSG00000286452	1255	0
ENSG00000259828	3996	1
ENSG00000222764	272	1
ENSG00000218351	854	1
ENSG00000135577	30470	84
ENSG00000270983	337	0
ENSG00000236822	987	0
ENSG00000203733	2062	0
ENSG00000009844	77524	1328
ENSG00000237494	7786	7
ENSG00000112414	144413	469
ENSG00000236366	111435	44
ENSG00000287084	9288	0
ENSG00000233138	5317	1
ENSG00000010818	205230	1351
ENSG00000237851	5964	0
ENSG00000232618	11540	5
ENSG00000229017	93390	560
ENSG00000227192	2900	0
ENSG00000146416	280563	2622
ENSG00000225752	5612	0
ENSG00000217495	785	0
ENSG00000216642	381	0
ENSG00000217648	1138	38
ENSG00000270655	829	0
ENSG00000189007	27864	233
ENSG00000218896	495	0
ENSG00000223203	103	0
ENSG00000034693	39812	639
ENSG00000278206	22349	0
ENSG00000229036	15983	0
ENSG00000001036	16909	71
ENSG00000112419	294341	5457
ENSG00000235740	7707	0
ENSG00000257065	37526	5
ENSG00000135521	20475	181
ENSG00000280148	81154	0
ENSG00000270890	628	0
ENSG00000118491	73908	0
ENSG00000118495	124300	370
ENSG00000283122	3347	0
ENSG00000276680	238	0
ENSG00000217231	1087	0
ENSG00000169976	690	425
ENSG00000219297	326	0
ENSG00000135604	41423	113
ENSG00000217027	519	185
ENSG00000216475	591	2
ENSG00000152818	567334	4534
ENSG00000225311	21603	0
ENSG00000219409	794	0
ENSG00000217195	315	0
ENSG00000220739	392	0
ENSG00000285598	14548	7
ENSG00000112425	353489	1007
ENSG00000201119	162	0
ENSG00000217612	2463	0
ENSG00000270638	1649	3
ENSG00000270828	263	0
ENSG00000288551	1221	1
ENSG00000288056	2154	5
ENSG00000280184	2704	6
ENSG00000118496	21294	235
ENSG00000235652	88022	507
ENSG00000146414	100179	1899
ENSG00000152822	409956	69
ENSG00000187103	533	0
ENSG00000222971	105	0
ENSG00000216811	564	0
ENSG00000118508	11121	86
ENSG00000237468	4416	0
ENSG00000118492	216496	602
ENSG00000273719	418	0
ENSG00000207431	70	0
ENSG00000228283	1466	0
ENSG00000233452	380076	210
ENSG00000227748	8478	0
ENSG00000272397	2632	0
ENSG00000196634	22068	0
ENSG00000164506	186052	2789
ENSG00000273997	294	0
ENSG00000220494	1393	6
ENSG00000203727	228858	105
ENSG00000227681	293235	145
ENSG00000226249	1891	0
ENSG00000287976	17270	6
ENSG00000234675	3553	1
ENSG00000230205	3596	2
ENSG00000287473	1965	0
ENSG00000224658	45824	35
ENSG00000111961	279745	4138
ENSG00000207345	107	0
ENSG00000215223	2071	0
ENSG00000217824	277	29
ENSG00000231368	891	0
ENSG00000111962	329961	1264
ENSG00000227660	9057	0
ENSG00000236591	4874	0
ENSG00000219487	664	24
ENSG00000228408	27629	0
ENSG00000055208	192973	3171
ENSG00000225924	14253	0
ENSG00000283608	9321	0
ENSG00000241391	295	0
ENSG00000216265	322	0
ENSG00000177688	1017	0
ENSG00000178199	38220	218
ENSG00000219553	723	11
ENSG00000131013	41549	1759
ENSG00000252244	62	0
ENSG00000235168	2798	1
ENSG00000055211	25455	915
ENSG00000281021	14776	0
ENSG00000233330	909	17
ENSG00000220848	9192	219
ENSG00000202343	135	0
ENSG00000186625	54100	411
ENSG00000207292	113	0
ENSG00000131023	59953	1957
ENSG00000278899	1268	22
ENSG00000120253	25351	1756
ENSG00000120265	61978	830
ENSG00000219433	984	0
ENSG00000231760	3000	0
ENSG00000285889	28978	20
ENSG00000285991	78075	0
ENSG00000120256	45603	0
ENSG00000273132	731	0
ENSG00000268592	56014	1
ENSG00000217733	1611	0
ENSG00000164520	14728	0
ENSG00000223701	35078	0
ENSG00000216906	2176	0
ENSG00000203722	6244	56
ENSG00000216621	2256	1
ENSG00000131015	7222	102
ENSG00000215094	407	0
ENSG00000111981	9773	53
ENSG00000219298	1635	0
ENSG00000231120	495	0
ENSG00000218358	7139	35
ENSG00000155918	7199	19
ENSG00000216444	798	0
ENSG00000235972	1487	1
ENSG00000213091	808	19
ENSG00000131019	8069	148
ENSG00000198729	107349	370
ENSG00000238594	103	0
ENSG00000201628	141	0
ENSG00000009765	37078	84
ENSG00000220598	814	0
ENSG00000219622	5490	8
ENSG00000120278	243783	3939
ENSG00000232891	5017	0
ENSG00000224029	1410	0
ENSG00000226599	1254	0
ENSG00000213089	722	0
ENSG00000120254	236339	2677
ENSG00000218996	599	0
ENSG00000202119	107	0
ENSG00000232290	1161	0
ENSG00000223598	140345	87
ENSG00000219747	405	0
ENSG00000231883	958	0
ENSG00000238616	104	0
ENSG00000213087	398	0
ENSG00000131016	118593	441
ENSG00000252431	98	0
ENSG00000252487	93	0
ENSG00000223039	316	0
ENSG00000181472	27445	327
ENSG00000252615	100	0
ENSG00000155906	47397	1608
ENSG00000219395	2687	0
ENSG00000146476	17844	231
ENSG00000120262	127177	234
ENSG00000207422	107	0
ENSG00000091831	472929	712
ENSG00000233823	904	0
ENSG00000287914	2298	0
ENSG00000284615	5639	0
ENSG00000131018	516118	1292
ENSG00000234577	1019	0
ENSG00000226193	2569	0
ENSG00000202044	120	0
ENSG00000233464	1055	0
ENSG00000120279	26673	39
ENSG00000218792	394	0
ENSG00000146469	8969	7
ENSG00000224893	121089	31
ENSG00000217372	1234	0
ENSG00000220745	247	1
ENSG00000112029	13061	107
ENSG00000227627	7992	69
ENSG00000112031	15348	219
ENSG00000091844	126824	536
ENSG00000201939	126	0
ENSG00000213121	116169	30
ENSG00000218426	447	0
ENSG00000237312	122560	18
ENSG00000222806	135	0
ENSG00000217160	684	0
ENSG00000242246	201	0
ENSG00000218776	692	0
ENSG00000217044	789	0
ENSG00000220733	186	0
ENSG00000220514	270	0
ENSG00000216713	1023	0
ENSG00000199246	107	0
ENSG00000217085	560	0
ENSG00000112038	236372	35
ENSG00000074706	202297	0
ENSG00000288520	350287	174
ENSG00000237593	559	0
ENSG00000153721	123171	24
ENSG00000286553	1612	0
ENSG00000287260	11517	27
ENSG00000275419	189	2
ENSG00000220181	726	0
ENSG00000219146	771	2
ENSG00000231316	339	0
ENSG00000205625	1153	1
ENSG00000213079	100920	2036
ENSG00000200594	104	0
ENSG00000146426	425027	2792
ENSG00000218757	547	0
ENSG00000264814	77	0
ENSG00000238963	131	0
ENSG00000274451	484	0
ENSG00000235381	3586	0
ENSG00000029639	58360	629
ENSG00000171217	12536	0
ENSG00000232529	673	0
ENSG00000074771	60472	8
ENSG00000238789	64	0
ENSG00000287092	486395	297
ENSG00000221456	83	0
ENSG00000285797	39668	0
ENSG00000212295	75	0
ENSG00000227360	11786	0
ENSG00000220347	388	1
ENSG00000271265	446	2
ENSG00000049618	434760	7402
ENSG00000271551	2063	0
ENSG00000271899	54	0
ENSG00000270487	129	0
ENSG00000218596	779	0
ENSG00000233044	11980	0
ENSG00000215712	34577	445
ENSG00000217783	1082	0
ENSG00000271040	514	0
ENSG00000213078	934	8
ENSG00000218631	616	31
ENSG00000286482	3835	30
ENSG00000175048	297025	3202
ENSG00000266617	69	0
